Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
TSP_81,1750833436.2197845,1.7843449115753174,0,27.348165035247803,192.168.8.127,1750833597.032721,1750833626.165231,120,189.94544649124146
string-sort_79,1750833435.2169406,0.4733600616455078,0,12.736048698425293,192.168.8.81,1750833601.5153556,1750833614.7247643,40,179.50782370567322
dynprog_standard_89,1750833440.2292445,3.246467113494873,0,2.6067750453948975,192.168.8.63,1750833602.4992476,1750833608.3524897,40,168.1232452392578
gramschmidt_standard_90,1750833440.7303352,1.8838279247283936,0,2.3223884105682373,192.168.8.140,1750833606.3876262,1750833610.5938425,40,169.863507270813
mengtekaluo_46,1750833418.6740358,0.0015017986297607422,0,12.074869394302368,192.168.8.63,1750833608.9751003,1750833621.0514715,80,202.3774356842041
lu_large_92,1750833441.7329283,1.3208272457122803,0,8.131962299346924,192.168.8.140,1750833610.704283,1750833620.1570725,40,178.4241442680359
fdtd-2d_94,1750833442.735819,1.2478036880493164,0,9.998267889022827,192.168.8.81,1750833614.7704008,1750833626.0164723,40,183.2806532382965
adi_95,1750833443.2366712,0.9558460712432861,0,6.735292911529541,192.168.8.140,1750833620.533571,1750833628.22471,40,184.98803877830505
mengtekaluo_76,1750833433.713773,0.001539468765258789,0,12.628258466720581,192.168.8.63,1750833621.99547,1750833634.625268,80,200.91149497032166
durbin_extralarge_58,1750833424.6898313,0.951453685760498,0,67.6906385421753,192.168.8.127,1750833626.70508,1750833695.3471723,300,270.65734100341797
seidel-2d_96,1750833443.7376738,2.038149118423462,0,81.89133739471436,192.168.8.81,1750833628.1663303,1750833712.0958169,40,268.3581430912018
correlation_large_53,1750833422.1828318,1.0670087337493896,0,58.26198720932007,192.168.8.140,1750833631.0528996,1750833690.3818955,120,268.1990637779236
2mm_67,1750833429.202108,1.5805270671844482,0,26.70077872276306,192.168.8.63,1750833634.7111583,1750833662.992464,120,233.7903561592102
perceptron_40,1750833415.665279,614.8513896465302,0,49.33035588264465,192.168.8.63,1750833663.906208,1750834328.0879536,160,912.4226746559143
durbin_extralarge_88,1750833439.727828,3.11677622795105,0,70.97194194793701,192.168.8.127,1750834279.2623227,1750834353.3510408,300,913.623212814331
PCA_45,1750833418.1730952,5.466381072998047,0,33.46208047866821,192.168.8.140,1750834283.4843457,1750834322.4128072,160,904.2397119998932
covariance_large_55,1750833423.1854236,3.0323121547698975,0,108.52849793434143,192.168.8.81,1750834290.0715756,1750834401.6323857,120,978.4469621181488
gramschmidt_large_61,1750833426.1952033,0.9399552345275879,0,48.27454710006714,192.168.8.140,1750834323.1757073,1750834372.3902097,120,946.1950063705444
perceptron_70,1750833430.705921,614.7675220966339,0,49.33745455741882,192.168.8.63,1750834328.629714,1750834992.7346907,160,1562.0287697315216
hash_50,1750833420.6791465,4.0970728397369385,0,17.122409343719482,192.168.8.127,1750834943.903899,1750834965.1233811,40,1544.4442346096039
lu_extralarge_63,1750833427.197514,2.913949728012085,0,50.43646597862244,192.168.8.140,1750834949.266955,1750835002.6173706,300,1575.4198565483093
PCA_75,1750833433.2124,2.7908318042755127,0,204.57828521728516,192.168.8.81,1750834953.3916008,1750835160.7607179,160,1727.5483179092407
durbin_large_57,1750833424.1880033,0.9590804576873779,0,18.80975651741028,192.168.8.127,1750834965.214914,1750834984.983751,40,1560.795747756958
hash_80,1750833435.71848,0.9866230487823486,0,14.235221147537231,192.168.8.127,1750834985.7271898,1750835000.949034,40,1565.2305538654327
correlation_large_83,1750833437.2211497,1.619497537612915,0,255.43259358406067,192.168.8.127,1750835001.259318,1750835258.3114092,120,1821.090259552002
covariance_large_85,1750833438.2246475,1.3269059658050537,0,49.425156593322754,192.168.8.140,1750835003.3888724,1750835054.140935,120,1615.9162874221802
gramschmidt_large_91,1750833441.2317617,1.0003795623779297,0,48.480705976486206,192.168.8.140,1750835054.5061982,1750835103.9872837,120,1662.7555220127106
lu_extralarge_93,1750833442.234472,1.0827534198760986,0,46.678879737854004,192.168.8.140,1750835104.1075342,1750835151.8691673,300,1709.6346952915192
durbin_large_87,1750833439.2267992,0.9702081680297852,0,18.402301788330078,192.168.8.127,1750835259.06104,1750835278.43355,40,1839.2067506313324
