Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
quick-sort_78,1750832574.6860645,0.966543436050415,0.00019502639770507812,19.53876233100891,192.168.8.140,1750832617.594837,1750832638.1003377,120,63.414273262023926
floyd_43,1750832557.1406047,2.457282781600952,1.6658995151519775,15.128835916519165,192.168.8.81,1750832620.070191,1750832639.3222091,40,82.18160438537598
envelop_68,1750832569.6713417,1.9310827255249023,0.0002837181091308594,1.9986345767974854,192.168.8.63,1750832624.7005951,1750832628.6305962,40,58.95925450325012
fft_69,1750832570.17311,0.0012154579162597656,0.03552961349487305,1.2134008407592773,192.168.8.63,1750832629.2706661,1750832630.520812,40,60.34770202636719
bayes_71,1750832571.1764276,9.190787315368652,0.0001761913299560547,3.151782751083374,192.168.8.63,1750832630.8155208,1750832643.158267,40,71.98183941841125
string-sort_49,1750832560.1486325,2.3364057540893555,0.04841780662536621,6.596007585525513,192.168.8.140,1750832640.5122979,1750832649.493129,40,89.34449648857117
fdtd-2d_64,1750832567.6663578,3.039339065551758,1.8382420539855957,13.281524419784546,192.168.8.81,1750832643.7097378,1750832661.8688433,40,94.20248556137085
SAT_72,1750832571.6782951,0.0013515949249267578,0.04194903373718262,8.800925016403198,192.168.8.63,1750832649.4862447,1750832658.3304703,40,86.65217518806458
adi_65,1750832568.167384,2.675043821334839,0.05148005485534668,5.563462018966675,192.168.8.140,1750832650.115425,1750832658.405411,40,90.23802709579468
seidel-2d_66,1750832568.6688657,0.9481165409088135,0.061823129653930664,16.428387880325317,192.168.8.140,1750832658.644517,1750832676.0828445,40,107.41397881507874
fibonacci_74,1750832572.680408,0.00138092041015625,0.00043129920959472656,3.2465248107910156,192.168.8.63,1750832660.1605785,1750832663.4089155,40,90.72850751876831
floyd_73,1750832572.1793718,1.8244633674621582,0.0001595020294189453,15.444138526916504,192.168.8.81,1750832662.8524127,1750832680.121174,40,107.94180226325989
correlation_standard_82,1750832576.692225,1.9848673343658447,0.00018930435180664062,4.335623025894165,192.168.8.63,1750832665.1836665,1750832671.5043461,40,94.81212115287781
covariance_standard_84,1750832577.6945865,1.0207703113555908,0.0001609325408935547,3.3002264499664307,192.168.8.63,1750832671.8720515,1750832676.1932092,40,98.49862265586853
string-sort_79,1750832575.1866884,0.9095003604888916,0.00017404556274414062,7.053580284118652,192.168.8.140,1750832676.4063425,1750832684.3695972,40,109.18290877342224
dynprog_standard_89,1750832580.2006042,1.6541521549224854,0.00015997886657714844,2.315242290496826,192.168.8.63,1750832677.8202934,1750832681.7898479,40,101.5892436504364
gramschmidt_standard_90,1750832580.7033863,1.1918089389801025,0,12.650615215301514,192.168.8.81,1750832680.2091517,1750832694.051576,40,113.34818959236145
lu_large_92,1750832581.7066305,2.272393226623535,0.00017452239990234375,8.88785171508789,192.168.8.63,1750832682.292518,1750832693.4529374,40,111.74630689620972
fdtd-2d_94,1750832582.7088532,1.7009029388427734,0.05140995979309082,3.9371156692504883,192.168.8.140,1750832685.1516514,1750832690.84108,40,108.13222670555115
TSP_51,1750832561.1509564,1.3797965049743652,0,28.329179525375366,192.168.8.127,1750832687.5435674,1750832717.2525434,120,156.10158705711365
adi_95,1750832583.2106032,0.9506978988647461,0.00028324127197265625,4.995377540588379,192.168.8.140,1750832691.6585062,1750832697.6048648,40,114.39426159858704
seidel-2d_96,1750832583.71136,2.3755080699920654,2.3652377128601074,81.89951086044312,192.168.8.81,1750832694.118937,1750832780.7591937,40,197.04783368110657
mengtekaluo_46,1750832558.6441472,0.0016880035400390625,0.044377803802490234,14.393375158309937,192.168.8.140,1750832699.3667324,1750832713.8061733,80,155.1620261669159
mengtekaluo_76,1750832573.6833441,0.0008902549743652344,0.0001723766326904297,13.838411331176758,192.168.8.63,1750832700.1677616,1750832714.0072355,80,140.3238914012909
correlation_large_53,1750832562.153323,0.9880378246307373,0.09680652618408203,59.45260262489319,192.168.8.140,1750832713.961528,1750832774.498975,120,212.34565210342407
2mm_67,1750832569.1701236,1.3783581256866455,0,29.385412454605103,192.168.8.63,1750832715.5532038,1750832746.3169744,120,177.14685082435608
TSP_81,1750832576.1901498,2.764096975326538,0,26.594449043273926,192.168.8.127,1750832717.6733358,1750832747.0318818,120,170.84173202514648
durbin_extralarge_58,1750832564.6604807,0.95949387550354,0,67.1427628993988,192.168.8.127,1750832747.2241366,1750832815.3263934,300,250.66591262817383
