Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
fibonacci_104,1743408923.4130473,0.0005788803100585938,0.0003001689910888672,0.9710252285003662,192.168.8.63,1743408954.2472014,1743408955.2191057,40,31.806058406829834
correlation_standard_112,1743408927.4218528,0.0009515285491943359,0.00013780593872070312,2.114229917526245,192.168.8.63,1743408955.752146,1743408957.8674653,40,30.44561243057251
covariance_standard_114,1743408928.4241736,0.0014984607696533203,0.00015878677368164062,2.0594663619995117,192.168.8.63,1743408958.2584002,1743408960.3195238,40,31.895350217819214
quick-sort_78,1743408910.3800604,0.0014371871948242188,0.00022745132446289062,18.646859169006348,192.168.8.140,1743408959.764498,1743408978.4130218,120,68.03296136856079
dynprog_standard_119,1743408930.9299016,0.0021088123321533203,0.0002071857452392578,0.5664486885070801,192.168.8.63,1743408961.2711399,1743408961.8399045,40,30.910002946853638
gramschmidt_standard_120,1743408931.4303935,0.0012226104736328125,0,0.5426089763641357,192.168.8.63,1743408962.777093,1743408963.3209245,40,31.890531063079834
lu_large_122,1743408932.4327543,0.0011947154998779297,0.00023603439331054688,6.375678062438965,192.168.8.63,1743408964.2812934,1743408970.6584022,40,38.225647926330566
string-sort_79,1743408910.8807793,0.2088930606842041,0.00018525123596191406,9.092442512512207,192.168.8.106,1743408970.7948477,1743408980.0963686,40,69.21558928489685
mengtekaluo_46,1743408894.3477013,0.0050084590911865234,0.06522345542907715,10.112195253372192,192.168.8.63,1743408971.5145364,1743408981.6969635,80,87.34926223754883
quick-sort_108,1743408925.4180717,0.0023572444915771484,0.0002605915069580078,19.237812519073486,192.168.8.140,1743408979.1024435,1743408998.3428738,120,72.92480206489563
fdtd-2d_94,1743408918.3978634,0.2097630500793457,0.00022172927856445312,8.004907846450806,192.168.8.106,1743408980.6099799,1743408988.8248725,40,70.42700910568237
mengtekaluo_76,1743408909.378003,0.0023941993713378906,0.00018286705017089844,9.900736093521118,192.168.8.63,1743408982.3320081,1743408992.2353213,80,82.85731840133667
floyd_73,1743408907.8739274,0.20913267135620117,0.00018644332885742188,9.875062704086304,192.168.8.82,1743408988.8483586,1743408998.9327404,40,91.05881309509277
adi_95,1743408918.8989959,0.13613462448120117,0.00029277801513671875,16.750558376312256,192.168.8.106,1743408989.5655289,1743409006.4525146,40,87.55351877212524
mengtekaluo_106,1743408924.4155576,0.002815723419189453,0.0001385211944580078,9.850504159927368,192.168.8.63,1743408993.221143,1743409003.0746014,80,78.65904378890991
seidel-2d_96,1743408919.4001863,0.002531766891479492,0.059862375259399414,15.491880416870117,192.168.8.140,1743408998.7334414,1743409014.287716,40,94.88752961158752
floyd_103,1743408922.9117608,0.10817289352416992,0.00025773048400878906,9.848355770111084,192.168.8.82,1743408999.2988129,1743409009.2555993,40,86.34383845329285
2mm_67,1743408904.8684585,0.004341840744018555,0,26.118677139282227,192.168.8.63,1743409003.9193635,1743409030.0423825,120,125.1739239692688
string-sort_109,1743408925.9189005,0.17692017555236816,0.0002491474151611328,9.141455173492432,192.168.8.106,1743409007.4318328,1743409016.7504573,40,90.83155679702759
seidel-2d_126,1743408934.436435,0.1315624713897705,0.0002834796905517578,76.23509478569031,192.168.8.82,1743409010.1236925,1743409086.4906332,40,152.05419826507568
fdtd-2d_124,1743408933.4344444,0.0015332698822021484,0.055037498474121094,1.5597813129425049,192.168.8.140,1743409014.766734,1743409016.383086,40,82.94864153862
TSP_51,1743408896.852725,0.0630195140838623,0,25.36449146270752,192.168.8.127,1743409017.3295841,1743409042.757095,120,145.90437006950378
adi_125,1743408933.935403,0.0019378662109375,0.05260157585144043,3.613018274307251,192.168.8.140,1743409017.9065535,1743409021.5741112,40,87.63870811462402
correlation_large_53,1743408897.8548481,0.09628748893737793,2.0362398624420166,254.65524053573608,192.168.8.106,1743409018.463254,1743409275.2510219,120,377.39617371559143
covariance_large_55,1743408898.8568928,0.0044384002685546875,0.09182024002075195,55.706902742385864,192.168.8.140,1743409022.1084173,1743409077.9115787,120,179.05468583106995
2mm_97,1743408919.9010637,0.002948284149169922,0,24.485111951828003,192.168.8.63,1743409030.7201617,1743409055.208222,120,135.30715823173523
TSP_81,1743408911.8823411,0.025794029235839844,0,25.370280027389526,192.168.8.127,1743409043.2421687,1743409068.6382427,120,156.7559015750885
perceptron_70,1743408906.3705075,0.028160810470581055,0.00016951560974121094,36.40861392021179,192.168.8.63,1743409055.7996566,1743409092.2366009,160,185.8660933971405
TSP_111,1743408926.9205985,0.024208784103393555,0,25.163620471954346,192.168.8.127,1743409069.3542864,1743409094.5421157,120,167.62151718139648
gramschmidt_large_61,1743408901.8621244,0.00489497184753418,0.05858254432678223,43.16360378265381,192.168.8.140,1743409078.903641,1743409122.1307223,120,220.26859784126282
lu_extralarge_63,1743408902.8641548,0.1502072811126709,2.3155977725982666,255.69442462921143,192.168.8.82,1743409087.4830008,1743409345.6432304,300,442.7790756225586
perceptron_100,1743408921.4084227,0.011829614639282227,0.0001780986785888672,36.34942173957825,192.168.8.63,1743409092.4596856,1743409128.821115,160,207.4126923084259
durbin_extralarge_58,1743408900.3593132,0.048568010330200195,0,64.38448119163513,192.168.8.127,1743409094.9768474,1743409159.4098966,300,259.05058336257935
correlation_large_83,1743408912.883946,0.0022051334381103516,0.052617788314819336,50.85623550415039,192.168.8.140,1743409122.5811422,1743409173.4922006,120,260.6082546710968
durbin_extralarge_88,1743408915.3906476,0.06475996971130371,0,67.71935820579529,192.168.8.127,1743409160.206648,1743409227.9907663,300,312.60011863708496
covariance_large_85,1743408913.8862357,0.001983642578125,0.0001571178436279297,52.95927309989929,192.168.8.140,1743409173.8044848,1743409226.7658987,120,312.87966299057007
gramschmidt_large_91,1743408916.8940644,0.002315044403076172,0.0001533031463623047,43.46777105331421,192.168.8.140,1743409227.4080882,1743409270.8783276,120,353.9842631816864
durbin_extralarge_118,1743408930.428682,0.058579206466674805,0,64.79939675331116,192.168.8.127,1743409228.9156508,1743409293.7736268,300,363.3449447154999
correlation_large_113,1743408927.9228504,0.013936519622802734,0.00029659271240234375,53.02891564369202,192.168.8.140,1743409271.5631084,1743409324.6062572,120,396.683406829834
covariance_large_115,1743408928.925241,0.07986760139465332,2.118412733078003,253.11312818527222,192.168.8.106,1743409276.08916,1743409531.4005685,120,602.4753274917603
PCA_45,1743408893.846447,0.23715925216674805,1.6952030658721924,241.13189339637756,192.168.8.127,1743409293.8235817,1743409536.8878374,160,643.0413904190063
PCA_75,1743408908.876985,0.0035674571990966797,0.05071616172790527,29.265551567077637,192.168.8.140,1743409325.3240254,1743409354.6438606,160,445.7668755054474
lu_extralarge_93,1743408917.8967187,0.11138081550598145,0.00023055076599121094,255.62536573410034,192.168.8.82,1743409345.9192173,1743409601.6561944,300,683.7594757080078
PCA_105,1743408923.9144988,0.0034627914428710938,0.0001385211944580078,29.024725437164307,192.168.8.140,1743409355.5559633,1743409384.58429,160,460.66979122161865
gramschmidt_large_121,1743408931.9311936,0.004216909408569336,0.0002925395965576172,46.17345428466797,192.168.8.140,1743409385.1130805,1743409431.2910442,120,499.3598506450653
lu_extralarge_123,1743408932.9338417,0.0015993118286132812,0.06698417663574219,44.71502685546875,192.168.8.140,1743409431.7064822,1743409476.4900925,300,543.5562508106232
hash_50,1743408896.3515835,0.052144527435302734,1.4524595737457275,16.93303680419922,192.168.8.127,1743409537.4745536,1743409555.9121945,40,659.5606110095978
durbin_large_57,1743408899.8586311,0.03046560287475586,0,25.51185941696167,192.168.8.127,1743409556.520568,1743409582.062893,40,682.2042617797852
hash_80,1743408911.3814769,0.09290003776550293,0.00018310546875,16.843605995178223,192.168.8.127,1743409582.1050081,1743409599.0416973,40,687.6602203845978
durbin_large_87,1743408914.889603,0.02575397491455078,0,24.78905200958252,192.168.8.127,1743409599.7379847,1743409624.5527906,40,709.6631877422333
hash_110,1743408926.4196956,0.19109511375427246,0.0002872943878173828,18.85976529121399,192.168.8.127,1743409625.3159316,1743409644.3670793,40,717.9473836421967
durbin_large_117,1743408929.9274585,0.052469730377197266,0,25.952881574630737,192.168.8.127,1743409645.049767,1743409671.0551183,40,741.1276597976685
