Task Key,Transfer Time (s),Compile Time (s),Execution Time (s)
2mm_37,0.05674266815185547,0,128.12252926826477
envelop_38,0.003990888595581055,0.13528800010681152,0.2393183708190918
fft_39,0.0021758079528808594,0.029865264892578125,0.05164361000061035
perceptron_40,0.014628887176513672,0.6072096824645996,36.880584478378296
bayes_41,0.6945469379425049,4.069659233093262,5.518022060394287
fibonacci_44,0.25579333305358887,2.9057369232177734,11.167159795761108
floyd_43,0.21858835220336914,1.2986092567443848,11.401840686798096
covariance_standard_54,0.0029382705688476562,0.057797908782958984,0.07661700248718262
gramschmidt_standard_60,0.004899263381958008,0,0.5583255290985107
lu_large_62,0.0017795562744140625,0.05360889434814453,6.015168190002441
fdtd-2d_64,0.118804931640625,2.114327907562256,13.026870012283325
2mm_67,0.004698276519775391,0,24.6233229637146
seidel-2d_66,0.06975173950195312,2.2335915565490723,78.7594702243805
fft_69,0.06605386734008789,1.4595932960510254,1.8302855491638184
covariance_standard_84,0.05961918830871582,1.7028782367706299,19.003546953201294
quick-sort_48,0.0018451213836669922,0.08149361610412598,18.51353907585144
gramschmidt_standard_90,0.0018732547760009766,0,0.5557916164398193
lu_large_92,0.00620579719543457,0.00030994415283203125,6.093110084533691
fdtd-2d_94,0.061296701431274414,0.0002396106719970703,11.541701793670654
2mm_97,0.0015604496002197266,0,24.298871755599976
quick-sort_78,0.0013606548309326172,0.00015354156494140625,18.298929691314697
fft_99,0.07122540473937988,0.0002739429473876953,0.35269618034362793
covariance_standard_114,0.10453557968139648,0.0001690387725830078,19.941486597061157
quick-sort_108,0.0010979175567626953,0.00021886825561523438,18.462793111801147
gramschmidt_standard_120,0.004732370376586914,0,0.5878689289093018
lu_large_122,0.0011453628540039062,0.00037407875061035156,6.086147785186768
fdtd-2d_124,0.10784339904785156,0.0003273487091064453,9.72071123123169
correlation_standard_52,0.0015273094177246094,0.055713653564453125,2.135244607925415
dynprog_standard_59,0.0017654895782470703,0.04836559295654297,0.6205058097839355
perceptron_70,0.005257368087768555,0.0002918243408203125,36.07400631904602
durbin_standard_56,0.011115312576293945,0.3045039176940918,0.7728457450866699
durbin_standard_86,0.011837959289550781,0.00020432472229003906,0.4688687324523926
durbin_standard_116,0.004472255706787109,0.0002410411834716797,0.4838266372680664
sieve-eratos_47,0.009249210357666016,0.11347842216491699,2.808087110519409
PCA_45,0.1032412052154541,2.7092537879943848,224.38747811317444
sieve-eratos_77,0.0026171207427978516,0.0001983642578125,2.536776304244995
floyd_73,0.14676547050476074,0.00043964385986328125,9.978448867797852
sieve-eratos_107,0.0065386295318603516,0.0002830028533935547,2.5611541271209717
seidel-2d_96,0.004606962203979492,0.05859208106994629,15.433633089065552
floyd_103,0.11007547378540039,0.00024890899658203125,9.93036413192749
seidel-2d_126,0.00543665885925293,0.00022840499877929688,15.257623195648193
lu_extralarge_63,0.11727356910705566,3.0893187522888184,258.105495929718
TSP_51,0.027205228805541992,0,25.255170583724976
bayes_71,0.005923032760620117,0.1432788372039795,0.17619657516479492
fibonacci_74,0.0027353763580322266,0.04519820213317871,1.0410826206207275
correlation_standard_82,0.0014111995697021484,0.00024127960205078125,2.1269283294677734
dynprog_standard_89,0.0012996196746826172,0.00015997886657714844,0.5663306713104248
perceptron_100,0.0460512638092041,0.00020503997802734375,36.306055545806885
string-sort_49,0.0037984848022460938,0.08636689186096191,5.068818092346191
adi_65,0.0014123916625976562,0.04862356185913086,3.549264907836914
PCA_75,0.00138092041015625,0.05150127410888672,29.600818157196045
TSP_81,0.03823375701904297,0,25.42216920852661
bayes_101,0.0072171688079833984,0.00019168853759765625,0.04094982147216797
fibonacci_104,0.0008060932159423828,0.00019121170043945312,1.0216422080993652
correlation_standard_112,0.0023784637451171875,0.00040411949157714844,2.421718120574951
dynprog_standard_119,0.0012290477752685547,0.0004024505615234375,0.575671911239624
string-sort_79,0.001619100570678711,0.00028204917907714844,4.710023403167725
envelop_68,0.003025531768798828,0.000148773193359375,0.0979912281036377
TSP_111,0.05955028533935547,0,25.235320329666138
envelop_98,0.0025551319122314453,0.00025200843811035156,0.10866737365722656
mengtekaluo_46,0.006754159927368164,0.055346012115478516,10.03464388847351
lu_extralarge_93,0.0043621063232421875,0.055625200271606445,47.15128135681152
mengtekaluo_76,0.002920866012573242,0.00028395652770996094,9.695443153381348
mengtekaluo_106,0.002863645553588867,0.0002868175506591797,9.510714054107666
durbin_extralarge_58,0.02606987953186035,0,63.6539363861084
SAT_42,0.0019843578338623047,0.08190059661865234,4.156439542770386
SAT_72,0.0008616447448730469,0.000324249267578125,3.986987829208374
SAT_102,0.0013794898986816406,0.00024271011352539062,3.9560017585754395
adi_95,0.004441738128662109,0.00023245811462402344,3.630110502243042
PCA_105,0.003259897232055664,0.0002562999725341797,30.139756679534912
string-sort_109,0.004719734191894531,0.00029349327087402344,4.8933985233306885
durbin_extralarge_88,0.024303197860717773,0,63.88901877403259
lu_extralarge_123,0.0012431144714355469,0.00017452239990234375,45.44267797470093
gramschmidt_large_61,0.0013403892517089844,0.05552864074707031,56.29004263877869
gramschmidt_large_91,0.058066368103027344,1.7784957885742188,183.91656851768494
durbin_extralarge_118,0.03784751892089844,0,64.14219260215759
gramschmidt_large_121,0.004708290100097656,0.0004210472106933594,55.90824890136719
adi_125,0.14627742767333984,2.251995801925659,29.04811143875122
hash_50,0.09278345108032227,2.2233197689056396,15.10051941871643
correlation_large_53,0.11721158027648926,2.14068603515625,198.76022696495056
covariance_large_55,0.11177587509155273,2.178277015686035,259.4230110645294
