Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
seidel-2d_66,1751004110.8142626,0.019915342330932617,0.06457328796386719,15.791401386260986,192.168.8.140,1751004155.3261507,1751004171.2020407,40,60.38777804374695
floyd_73,1751004114.3216798,0.10465645790100098,0.00015807151794433594,10.085503816604614,192.168.8.82,1751004157.920339,1751004168.1106575,40,53.78897762298584
mengtekaluo_76,1751004115.8255615,0.0009045600891113281,0.000148773193359375,9.643638610839844,192.168.8.63,1751004159.532718,1751004169.17741,80,53.35184836387634
string-sort_79,1751004117.3305702,0.09034490585327148,0.00022029876708984375,9.789846658706665,192.168.8.82,1751004169.0588365,1751004178.9392483,40,61.608678102493286
2mm_67,1751004111.315845,0.03769564628601074,0.07957577705383301,25.63165044784546,192.168.8.63,1751004169.6560204,1751004195.4049423,120,84.08909726142883
fdtd-2d_94,1751004124.8496182,0.07999110221862793,0.0001590251922607422,1.790757656097412,192.168.8.140,1751004171.2808056,1751004173.1517134,40,48.30209517478943
adi_95,1751004125.3507435,0.07904720306396484,0.00019288063049316406,3.74503231048584,192.168.8.140,1751004173.8703709,1751004177.6946433,40,52.343899726867676
seidel-2d_96,1751004125.8519216,0.027492523193359375,0.00016307830810546875,15.336250066757202,192.168.8.140,1751004178.4627144,1751004193.82662,40,67.97469854354858
correlation_large_53,1751004104.3025281,0.09426045417785645,2.2139523029327393,106.04200506210327,192.168.8.82,1751004178.996188,1751004287.3464057,120,183.04387760162354
covariance_large_55,1751004105.3039157,0.07981443405151367,0.07504653930664062,48.7362904548645,192.168.8.140,1751004193.8328974,1751004242.7240489,120,137.42013311386108
perceptron_40,1751004097.7861507,1.710007905960083,0.495208740234375,37.41464042663574,192.168.8.63,1751004195.496397,1751004235.116254,160,137.33010339736938
TSP_51,1751004103.3005686,0.09771180152893066,2.143383741378784,25.0968918800354,192.168.8.127,1751004228.265471,1751004255.6034584,120,152.30288982391357
perceptron_70,1751004112.8183568,1.7780187129974365,0.0002617835998535156,36.877729177474976,192.168.8.63,1751004236.0292854,1751004274.685295,160,161.86693835258484
gramschmidt_large_61,1751004108.3097835,0.05081939697265625,0.05812478065490723,45.78385353088379,192.168.8.140,1751004243.3239849,1751004289.2167826,120,180.90699911117554
TSP_81,1751004118.333038,0.17353534698486328,0.00015234947204589844,25.393877744674683,192.168.8.127,1751004255.9638078,1751004281.5313733,120,163.19833517074585
durbin_extralarge_58,1751004106.8065715,0.17982125282287598,1.9125080108642578,63.993502378463745,192.168.8.127,1751004281.7022152,1751004347.7880468,300,240.98147535324097
correlation_large_83,1751004119.3370738,0.10951733589172363,0.00028395652770996094,105.76314401626587,192.168.8.82,1751004288.3154926,1751004394.188438,120,274.8513641357422
covariance_large_85,1751004120.3402393,0.022613048553466797,0.0001442432403564453,55.63682270050049,192.168.8.140,1751004289.9353886,1751004345.5949686,120,225.25472927093506
gramschmidt_large_91,1751004123.3463092,0.05027890205383301,0.0001506805419921875,45.22779631614685,192.168.8.140,1751004346.5836134,1751004391.8618393,120,268.5155301094055
durbin_extralarge_88,1751004121.843471,0.11583614349365234,0.00014853477478027344,63.99001431465149,192.168.8.127,1751004348.1400106,1751004412.2460096,300,290.4025385379791
PCA_45,1751004100.2935019,0.051073312759399414,0.06853938102722168,30.05457305908203,192.168.8.140,1751004392.8596814,1751004423.0338671,160,322.7403652667999
PCA_75,1751004115.3243186,0.09718608856201172,1.7020976543426514,234.77513337135315,192.168.8.82,1751004394.4867165,1751004631.0611336,160,515.7368149757385
hash_50,1751004102.799608,0.18378353118896484,1.527644157409668,13.043225288391113,192.168.8.127,1751004412.8317895,1751004427.5864425,40,324.7868344783783
lu_extralarge_63,1751004109.3117507,0.05070137977600098,0.05074644088745117,46.22003507614136,192.168.8.140,1751004423.0704565,1751004469.3919394,300,360.0801887512207
durbin_large_57,1751004106.3056586,0.06294941902160645,2.206381320953369,18.168941259384155,192.168.8.127,1751004427.6869018,1751004448.1251738,40,341.8195152282715
hash_80,1751004117.8317285,0.22150301933288574,0.00032448768615722656,12.557494163513184,192.168.8.127,1751004448.5043821,1751004461.2837038,40,343.4519753456116
durbin_large_87,1751004121.3421884,0.177490234375,0.00017690658569335938,17.067159175872803,192.168.8.127,1751004462.2629647,1751004479.507791,40,358.165602684021
lu_extralarge_93,1751004124.3485727,0.0389707088470459,0.0001513957977294922,45.80239772796631,192.168.8.140,1751004469.9675076,1751004515.8090274,300,391.4604547023773
