relative_time,usage_percent,used_mb,root_dir
4.76837158203125e-07,43.5,1438.2135416666667,
0.10110855102539062,43.5,1438.21484375,
0.20174407958984375,43.5,1438.215625,
0.3030562400817871,43.5,1438.2171875,
0.40376758575439453,43.5,1438.21875,
0.5047268867492676,43.5,1438.21875,
0.6054260730743408,43.5,1438.21875,
0.7068228721618652,43.5,1438.21875,
0.8080191612243652,43.5,1438.21875,
0.9088287353515625,43.5,1438.21875,
1.0101392269134521,43.5,1438.21875,
1.1114823818206787,43.5,1438.21875,
1.2128756046295166,43.5,1438.21875,
1.3138718605041504,43.5,1438.21875,
1.4149069786071777,43.5,1438.21875,
1.5160953998565674,43.5,1438.21875,
1.6166155338287354,43.5,1438.21875,
1.7174146175384521,43.5,1438.21875,
1.8189260959625244,43.5,1438.21875,
1.919952392578125,43.5,1438.21875,
2.020956039428711,43.5,1438.21875,
2.1219429969787598,43.5,1438.2171875,
2.22298264503479,43.5,1438.215625,
2.3241055011749268,43.5,1438.2140625,
2.42555570602417,43.5,1438.2125,
2.527116060256958,43.5,1438.2109375,
2.628774404525757,43.5,1438.2109375,
2.7299911975860596,43.5,1438.2109375,
2.831446647644043,43.5,1438.2109375,
2.932727575302124,43.5,1438.2109375,
3.033796787261963,43.5,1438.2109375,
3.13433837890625,43.5,1438.2109375,
3.2358558177948,43.5,1438.2109375,
3.3364176750183105,43.5,1438.2109375,
3.43782114982605,43.5,1438.2109375,
3.5384135246276855,43.5,1438.2109375,
3.6389381885528564,43.5,1438.2109375,
3.74055552482605,43.5,1438.2109375,
3.8419666290283203,43.5,1438.2109375,
3.942547559738159,43.5,1438.2109375,
4.043434381484985,43.5,1438.2109375,
4.1445653438568115,43.5,1438.2109375,
4.245214939117432,43.5,1438.2109375,
4.345738410949707,43.5,1438.2109375,
4.446785926818848,43.5,1438.2109375,
4.547541379928589,43.5,1438.2109375,
4.648461818695068,43.5,1438.2109375,
4.749638557434082,43.5,1438.2109375,
4.85070276260376,43.5,1438.2109375,
4.9517600536346436,43.5,1438.2109375,
5.0530736446380615,43.5,1438.2109375,
5.154311895370483,43.5,1438.2109375,
5.254921197891235,43.5,1438.2109375,
5.3558900356292725,43.5,1438.2109375,
5.456938982009888,43.5,1438.2109375,
5.558119773864746,43.5,1438.2109375,
5.658996343612671,43.5,1438.2109375,
5.760098695755005,43.5,1438.2109375,
5.860990524291992,43.5,1438.2109375,
5.9620866775512695,43.5,1438.2109375,
6.063126087188721,43.5,1438.2109375,
6.164275884628296,43.5,1438.2109375,
6.265268325805664,43.5,1438.2109375,
6.3662331104278564,43.5,1438.2109375,
6.466748237609863,43.5,1438.2109375,
6.567808151245117,43.5,1438.2109375,
6.668856859207153,43.5,1438.2109375,
6.769885778427124,43.5,1438.2109375,
6.870521783828735,43.5,1438.2109375,
6.971426963806152,43.5,1438.2109375,
7.072480916976929,43.5,1438.2109375,
7.173471212387085,43.5,1438.2109375,
7.27454137802124,43.5,1438.2109375,
7.375848054885864,43.5,1438.2109375,
7.476873397827148,43.5,1438.2109375,
7.577881336212158,43.5,1438.2109375,
7.6789162158966064,43.5,1438.2109375,
7.779948949813843,43.5,1438.2109375,
7.881005048751831,43.5,1438.2109375,
7.982086658477783,43.5,1438.2109375,
8.083377122879028,43.5,1438.2109375,
8.18460750579834,43.5,1438.2109375,
8.286541223526001,43.5,1438.2109375,
8.387337446212769,43.5,1438.2109375,
8.488801956176758,43.5,1438.2109375,
8.590315580368042,43.5,1438.2109375,
8.691135883331299,43.5,1438.2109375,
8.79184889793396,43.5,1438.2109375,
8.893373966217041,43.5,1438.2109375,
8.99445652961731,43.5,1438.2109375,
9.09512209892273,43.5,1438.2109375,
9.19620418548584,43.5,1438.2109375,
9.29743766784668,43.5,1438.2109375,
9.398629188537598,43.5,1438.2109375,
