Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
gramschmidt_standard_60,1750831591.3594053,1.0750818252563477,0.05108976364135742,1.774430751800537,192.168.8.63,1750831633.807443,1750831636.7080452,40,45.34863996505737
lu_large_62,1750831592.362577,0.9335410594940186,0.05232119560241699,7.381893873214722,192.168.8.63,1750831637.4435942,1750831645.8113503,40,53.44877338409424
envelop_68,1750831595.3707814,0.9606094360351562,0.00025725364685058594,1.4309263229370117,192.168.8.63,1750831645.9521043,1750831648.3438973,40,52.97311592102051
quick-sort_78,1750831600.3820434,0.926447868347168,0.000225067138671875,19.823136568069458,192.168.8.140,1750831648.4204092,1750831669.1702187,120,68.78817534446716
floyd_43,1750831582.8375,2.5084733963012695,1.9087753295898438,15.41273808479309,192.168.8.81,1750831649.8525715,1750831669.6825583,40,86.84505820274353
fft_69,1750831595.8717968,0.002665996551513672,0.06654715538024902,2.0323095321655273,192.168.8.63,1750831655.1196086,1750831657.2211313,40,61.349334478378296
bayes_71,1750831596.874035,9.640587091445923,0.0002665519714355469,2.2394442558288574,192.168.8.63,1750831657.7924714,1750831669.6727693,40,72.79873442649841
string-sort_49,1750831585.8453147,0.9423689842224121,0.04806852340698242,6.369451999664307,192.168.8.140,1750831669.9908717,1750831677.3507612,40,91.505446434021
fdtd-2d_64,1750831593.3648844,2.573904037475586,1.3917772769927979,15.519301891326904,192.168.8.81,1750831671.4859679,1750831690.970951,40,97.60606670379639
SAT_72,1750831597.374543,0.000989675521850586,0.05346536636352539,7.529552936553955,192.168.8.63,1750831676.3974679,1750831683.9814758,40,86.60693287849426
adi_65,1750831593.866552,2.04900860786438,0.04939746856689453,5.288391590118408,192.168.8.140,1750831678.1250284,1750831685.511826,40,91.6452739238739
fibonacci_74,1750831598.3774495,0.002104520797729492,0.00024247169494628906,3.1838197708129883,192.168.8.63,1750831683.9849517,1750831687.1711185,40,88.79366898536682
