Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
covariance_large_85,1751003180.438884,0.030403614044189453,0.05453777313232422,55.39997839927673,192.168.8.140,1751003439.7621822,1751003495.247102,120,314.80821800231934
gramschmidt_large_91,1751003183.4459357,0.09214305877685547,2.008136749267578,73.92568850517273,192.168.8.82,1751003448.3701978,1751003524.396166,120,340.9502303600311
hash_50,1751003162.8989062,0.18192696571350098,1.8123867511749268,12.966127157211304,192.168.8.127,1751003467.010752,1751003481.9711928,40,319.07228660583496
durbin_large_57,1751003166.4083,0.023401737213134766,0,18.00852680206299,192.168.8.127,1751003482.5381875,1751003500.570116,40,334.1618161201477
PCA_45,1751003160.3920064,0.028818130493164062,0.06793618202209473,29.88460373878479,192.168.8.140,1751003496.099999,1751003526.081357,160,365.689350605011
hash_80,1751003177.932881,0.08146953582763672,0.0003116130828857422,12.79146409034729,192.168.8.127,1751003500.711085,1751003513.5843303,40,335.6514492034912
durbin_large_87,1751003181.4409342,0.07630443572998047,0,16.68660306930542,192.168.8.127,1751003514.3317935,1751003531.094701,40,349.65376687049866
PCA_75,1751003175.428507,0.09170746803283691,2.1901721954345703,234.91547679901123,192.168.8.82,1751003524.9405224,1751003762.137879,160,586.709371805191
lu_extralarge_63,1751003169.4148421,0.07530808448791504,0.0649263858795166,45.83923292160034,192.168.8.140,1751003527.72972,1751003573.7091875,300,404.29434537887573
lu_extralarge_93,1751003184.4471984,0.0664064884185791,2.0055041313171387,254.2426459789276,192.168.8.127,1751003531.381887,1751003787.6964436,300,603.2492451667786
