Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
mengtekaluo_76,1744002010.7766821,0.001661539077758789,0.0001761913299560547,10.055104494094849,192.168.8.63,1744002110.972227,1744002121.0291693,80,110.25248718261719
correlation_standard_82,1744002013.7833502,0.0020956993103027344,0.00023412704467773438,1.999685287475586,192.168.8.63,1744002121.4929461,1744002123.4949613,40,109.71161103248596
covariance_standard_84,1744002014.7854044,0.0032911300659179688,0.00020241737365722656,1.9704570770263672,192.168.8.63,1744002124.0094507,1744002125.9834013,40,111.1979968547821
dynprog_standard_89,1744002017.290103,0.001988649368286133,0.00025534629821777344,0.5852484703063965,192.168.8.63,1744002126.5195916,1744002127.107084,40,109.81698107719421
gramschmidt_standard_90,1744002017.791376,0.002244710922241211,0,0.5765438079833984,192.168.8.63,1744002128.0266976,1744002128.6054862,40,110.81411004066467
lu_large_92,1744002018.7935462,0.004601240158081055,0.0002932548522949219,6.350232124328613,192.168.8.63,1744002129.5330718,1744002135.8881984,40,117.09465217590332
2mm_97,1744002021.2993288,0.0031998157501220703,0,19.382301568984985,192.168.8.63,1744002136.051956,1744002155.4374573,120,134.13812851905823
TSP_51,1744001998.2492561,0.04088258743286133,0,31.693501234054565,192.168.8.127,1744002145.5711448,1744002177.3055286,120,179.05627250671387
envelop_98,1744002021.8006344,0.0016362667083740234,0.000148773193359375,0.11318826675415039,192.168.8.63,1744002156.1428726,1744002156.2578459,40,134.4572114944458
fft_99,1744002022.3017442,0.0014383792877197266,0.00015974044799804688,0.021436214447021484,192.168.8.63,1744002156.647688,1744002156.6707222,40,134.36897802352905
perceptron_100,1744002022.803213,0.013583183288574219,0.0002574920654296875,37.55207085609436,192.168.8.63,1744002157.1513739,1744002194.7172854,160,171.91407251358032
gramschmidt_large_61,1744002003.2601378,0.004086017608642578,0.061670780181884766,52.6066107749939,192.168.8.140,1744002159.6717823,1744002212.3441498,120,209.08401203155518
lu_extralarge_63,1744002004.262429,0.08847546577453613,2.4605791568756104,253.37042355537415,192.168.8.82,1744002162.2432017,1744002418.16268,300,413.90025091171265
durbin_extralarge_58,1744002001.7573051,0.06344413757324219,0,83.47546315193176,192.168.8.127,1744002177.3169901,1744002260.8558974,300,259.09859228134155
bayes_101,1744002023.3050125,0.030541181564331055,0.0016553401947021484,0.23561382293701172,192.168.8.63,1744002194.9150004,1744002195.1828108,40,171.87779831886292
SAT_102,1744002023.806351,0.01066899299621582,0.0003285408020019531,4.316677808761597,192.168.8.63,1744002195.4542322,1744002199.7819076,40,175.97555661201477
fibonacci_104,1744002024.8095207,0.002542257308959961,0.0001785755157470703,1.0970304012298584,192.168.8.63,1744002199.9815252,1744002201.0812764,40,176.27175569534302
mengtekaluo_106,1744002025.811953,0.006991386413574219,0.00016260147094726562,10.345343112945557,192.168.8.63,1744002201.4943178,1744002211.8468149,80,186.0348618030548
correlation_standard_112,1744002028.818299,0.003571033477783203,0.0002391338348388672,2.2070658206939697,192.168.8.63,1744002212.0176086,1744002214.2284846,40,185.41018557548523
fdtd-2d_64,1744002004.7633016,0.0031642913818359375,0.058374881744384766,1.6696739196777344,192.168.8.140,1744002212.525273,1744002214.2564862,40,209.4931845664978
adi_65,1744002005.2644844,0.0017397403717041016,0.057511329650878906,3.6082756519317627,192.168.8.140,1744002215.094934,1744002218.7624607,40,213.4979763031006
covariance_standard_114,1744002029.820428,0.0034935474395751953,0.0003275871276855469,2.1562883853912354,192.168.8.63,1744002215.6573267,1744002217.8174362,40,187.99700832366943
dynprog_standard_119,1744002032.3249023,0.003498077392578125,0.000217437744140625,0.6093788146972656,192.168.8.63,1744002218.1676254,1744002218.7807198,40,186.4558174610138
seidel-2d_66,1744002005.7654376,0.0017290115356445312,0.05815315246582031,15.518363952636719,192.168.8.140,1744002219.6744385,1744002235.2526846,40,229.48724699020386
gramschmidt_standard_120,1744002032.8264623,0.004967689514160156,0,0.5214450359344482,192.168.8.63,1744002220.237428,1744002220.7638407,40,187.93737840652466
lu_large_122,1744002033.829916,0.0023043155670166016,0.0001621246337890625,6.422509670257568,192.168.8.63,1744002221.7464905,1744002228.1714666,40,194.3415505886078
string-sort_109,1744002027.3152704,0.1161794662475586,0.00016307830810546875,9.078499794006348,192.168.8.106,1744002233.27365,1744002242.4684923,40,215.15322184562683
floyd_73,1744002009.2732778,0.0022606849670410156,0.0363461971282959,2.5607235431671143,192.168.8.140,1744002235.9028673,1744002238.5021977,40,229.22891998291016
PCA_75,1744002010.2754471,0.0026564598083496094,0.05694103240966797,29.851927518844604,192.168.8.140,1744002239.4499826,1744002269.3615077,160,259.0860605239868
correlation_large_83,1744002014.2841434,0.1944725513458252,0.00021314620971679688,253.43567395210266,192.168.8.106,1744002243.0176797,1744002496.6480393,120,482.3638958930969
TSP_81,1744002013.282478,0.48403239250183105,0,30.97012710571289,192.168.8.127,1744002261.7627459,1744002293.2169054,120,279.93442726135254
covariance_large_85,1744002015.2866693,0.0040645599365234375,0.00015306472778320312,58.644142389297485,192.168.8.140,1744002269.7964756,1744002328.4448357,120,313.1581664085388
durbin_extralarge_88,1744002016.7891505,0.024637460708618164,0,77.10170793533325,192.168.8.127,1744002293.3478022,1744002370.4741476,300,353.6849970817566
gramschmidt_large_91,1744002018.2926524,0.004115581512451172,0.0006182193756103516,51.32191753387451,192.168.8.140,1744002328.957074,1744002380.2837253,120,361.9910728931427
TSP_111,1744002028.3174837,0.07949590682983398,0,29.44156527519226,192.168.8.127,1744002370.5448556,1744002400.0659168,120,371.74843311309814
lu_extralarge_93,1744002019.294403,0.0031943321228027344,0.0738217830657959,45.72395944595337,192.168.8.140,1744002381.153483,1744002426.9544585,300,407.66005539894104
durbin_extralarge_118,1744002031.823622,0.0630805492401123,0,68.94470000267029,192.168.8.127,1744002400.768236,1744002469.7760165,300,437.95239448547363
fdtd-2d_94,1744002019.7952828,0.12758660316467285,3.262133836746216,8.721890687942505,192.168.8.82,1744002418.3762777,1744002430.4878888,40,410.69260597229004
adi_95,1744002020.2965457,0.006333112716674805,0.00028014183044433594,3.5755727291107178,192.168.8.140,1744002427.287161,1744002430.869347,40,410.57280135154724
seidel-2d_96,1744002020.7981322,0.14019203186035156,2.369640588760376,76.17856454849243,192.168.8.82,1744002430.8022773,1744002509.4906745,40,488.6925423145294
floyd_103,1744002024.3081348,0.002648591995239258,0.00032973289489746094,2.554030656814575,192.168.8.140,1744002433.8206284,1744002436.3776374,40,412.0695025920868
PCA_105,1744002025.311341,0.0035288333892822266,0.00018215179443359375,30.06840753555298,192.168.8.140,1744002437.3330898,1744002467.4052083,160,442.0938673019409
correlation_large_113,1744002029.3190231,0.0068204402923583984,0.06512212753295898,62.1519992351532,192.168.8.140,1744002467.8919928,1744002530.1159346,120,500.7969114780426
hash_50,1744001997.7479658,0.24248719215393066,2.2890965938568115,12.505884885787964,192.168.8.127,1744002470.4716697,1744002485.5091383,40,487.7611725330353
durbin_large_57,1744002001.256645,0.03850698471069336,0,21.22077178955078,192.168.8.127,1744002485.5352507,1744002506.7945294,40,505.53788447380066
covariance_large_115,1744002030.320987,0.18788671493530273,2.4307312965393066,252.91610956192017,192.168.8.106,1744002497.098952,1744002752.6336796,120,722.3126926422119
hash_80,1744002012.781296,0.19536304473876953,0.0004994869232177734,14.231195449829102,192.168.8.127,1744002507.2399087,1744002521.6669667,40,508.88567066192627
gramschmidt_large_121,1744002033.3277817,0.12035655975341797,2.250443458557129,73.57108354568481,192.168.8.82,1744002509.9491775,1744002585.891061,120,552.5632793903351
durbin_large_87,1744002016.288438,0.05341911315917969,0,19.292658805847168,192.168.8.127,1744002521.8433945,1744002541.1894724,40,524.9010343551636
lu_extralarge_123,1744002034.330666,0.0021207332611083984,0.0003139972686767578,45.86402249336243,192.168.8.140,1744002530.4196162,1744002576.2860734,300,541.9554073810577
hash_110,1744002027.8165026,0.20042967796325684,0.000301361083984375,14.339891910552979,192.168.8.127,1744002541.9480019,1744002556.4886248,40,528.6721222400665
durbin_large_117,1744002031.3222392,0.06125187873840332,0,22.62713074684143,192.168.8.127,1744002556.6847453,1744002579.373128,40,548.0508887767792
fdtd-2d_124,1744002034.831557,0.0047149658203125,0.00023317337036132812,1.5844392776489258,192.168.8.140,1744002576.2953722,1744002577.8847597,40,543.0532026290894
adi_125,1744002035.3325808,0.0029947757720947266,0.0001785755157470703,3.60335636138916,192.168.8.140,1744002578.8072884,1744002582.4138181,40,547.0812373161316
seidel-2d_126,1744002035.833924,0.2016892433166504,0.0002658367156982422,57.79241132736206,192.168.8.127,1744002580.3147125,1744002638.309079,40,602.475154876709
