relative_time,usage_percent,used_mb,root_dir
1.430511474609375e-06,11.0,328.484375,
0.10070395469665527,11.0,328.484375,
0.20100665092468262,11.0,328.484375,
0.3012092113494873,11.0,328.484375,
0.40141820907592773,11.0,328.484375,
0.501636266708374,11.0,328.484375,
0.6018903255462646,11.0,328.484375,
0.702256441116333,11.0,328.484375,
0.8024742603302002,11.0,328.484375,
0.9026713371276855,11.0,328.484375,
1.0028636455535889,11.0,328.484375,
1.1030519008636475,11.0,328.484375,
1.203258752822876,11.0,328.484375,
1.303450584411621,11.0,328.484375,
1.4036567211151123,11.0,328.484375,
1.5038623809814453,11.0,328.484375,
1.6040935516357422,11.0,328.484375,
1.7043190002441406,11.0,328.484375,
1.804511308670044,11.0,328.484375,
1.9047045707702637,11.0,328.484375,
2.0048940181732178,11.0,328.484375,
2.1050798892974854,11.0,328.484375,
2.2052664756774902,11.0,328.484375,
2.3054568767547607,11.0,328.484375,
2.405660390853882,11.0,328.484375,
2.5059280395507812,11.0,328.484375,
2.6061928272247314,11.0,328.484375,
2.7063980102539062,11.0,328.484375,
2.8065898418426514,11.0,328.484375,
2.9067788124084473,11.0,328.484375,
3.0069684982299805,11.0,328.484375,
3.1071553230285645,11.0,328.484375,
3.207343101501465,11.0,328.484375,
3.3075344562530518,11.0,328.484375,
3.407735824584961,11.0,328.484375,
3.5079357624053955,11.0,328.484375,
3.6081595420837402,11.0,328.484375,
3.7083683013916016,11.0,328.484375,
3.808576822280884,11.0,328.484375,
3.9089102745056152,11.0,328.484375,
4.009313583374023,11.0,328.484375,
4.1097118854522705,11.0,328.484375,
4.210109710693359,11.0,328.484375,
4.310512065887451,11.0,328.484375,
4.410932302474976,11.0,328.484375,
4.511352300643921,11.0,328.484375,
4.611823320388794,11.0,328.484375,
4.7123191356658936,11.0,328.484375,
4.81273341178894,11.0,328.484375,
4.913137674331665,11.0,328.484375,
5.0135414600372314,11.0,328.484375,
5.113937854766846,11.0,328.484375,
5.21433424949646,11.0,328.484375,
5.314741373062134,11.0,328.484375,
5.4151611328125,11.0,328.484375,
5.515603065490723,11.0,328.484375,
5.616079568862915,11.0,328.484375,
5.716547727584839,11.0,328.484375,
5.816958904266357,11.0,328.484375,
5.91736102104187,11.0,328.484375,
6.017757892608643,11.0,328.484375,
6.118154525756836,11.0,328.484375,
6.218549728393555,11.0,328.484375,
6.318949937820435,11.0,328.484375,
6.41937518119812,11.0,328.484375,
6.519830942153931,11.0,328.484375,
6.62040114402771,11.0,328.484375,
6.721045970916748,11.0,328.484375,
6.821462392807007,11.0,328.484375,
6.921866416931152,11.0,328.484375,
7.022271633148193,11.0,328.484375,
7.122668743133545,11.0,328.484375,
7.223067283630371,11.0,328.484375,
7.323498487472534,11.0,328.484375,
7.423930406570435,11.0,328.484375,
7.524394750595093,11.0,328.484375,
7.624881029129028,11.0,328.484375,
7.725315093994141,11.0,328.484375,
7.825735330581665,11.0,328.484375,
7.9262309074401855,11.0,328.484375,
8.026645421981812,11.0,328.484375,
8.1270432472229,11.0,328.484375,
8.227442026138306,11.0,328.484375,
8.327848196029663,11.0,328.484375,
8.42831015586853,11.0,328.484375,
8.528725385665894,11.0,328.484375,
8.629219055175781,11.0,328.484375,
8.72964859008789,11.0,328.484375,
8.830053091049194,11.0,328.484375,
8.930453300476074,11.0,328.484375,
9.03085446357727,11.0,328.484375,
9.13124942779541,11.0,328.484375,
9.231647491455078,11.0,328.484375,
9.332051753997803,11.0,328.484375,
9.432500123977661,11.0,328.484375,
9.532918453216553,11.0,328.484375,
9.633384943008423,11.0,328.484375,
9.733805894851685,11.0,328.484375,
9.834237337112427,11.0,328.484375,
9.9346342086792,11.0,328.484375,
10.035034894943237,11.0,328.484375,
10.135430574417114,11.0,328.484375,
10.23582673072815,11.0,328.484375,
10.336230278015137,11.0,328.484375,
10.436645269393921,11.0,328.484375,
10.537055730819702,11.0,328.484375,
10.637515783309937,11.0,328.484375,
10.737956762313843,11.0,328.484375,
10.838361263275146,11.0,328.484375,
10.938759803771973,11.0,328.484375,
11.039161205291748,11.0,328.484375,
11.1395583152771,11.0,328.484375,
11.239953994750977,11.0,328.484375,
11.340395450592041,11.0,328.484375,
11.440810441970825,11.0,328.484375,
11.541220903396606,11.0,328.484375,
11.641678810119629,11.0,328.484375,
11.742116212844849,11.0,328.484375,
11.842520952224731,11.0,328.484375,
11.942919492721558,11.0,328.484375,
12.043318033218384,11.0,328.484375,
12.143721580505371,11.0,328.484375,
12.244117975234985,11.0,328.484375,
12.344552993774414,11.0,328.484375,
12.445017576217651,11.0,328.53359375,
12.545544624328613,11.0,328.5828125,
12.646062135696411,11.0,328.63203125,
12.746714353561401,11.0,328.68125,
12.847135543823242,11.0,328.73046875,
12.947542905807495,11.0,328.73046875,
13.04794716835022,11.0,328.73046875,
13.148393154144287,11.0,328.73046875,
13.248796463012695,11.0,328.73046875,
13.349199056625366,11.0,328.73046875,
13.449630498886108,11.0,328.73046875,
13.550048589706421,11.0,328.73046875,
13.650517463684082,11.0,328.73046875,
13.750947713851929,11.0,328.73046875,
13.851378679275513,11.0,328.73046875,
13.951988458633423,11.0,328.73046875,
14.052562475204468,11.0,328.73046875,
14.152945280075073,11.0,328.73046875,
14.253358364105225,11.0,328.73046875,
14.353771924972534,11.0,328.73046875,
14.454195499420166,11.0,328.73046875,
14.554616451263428,11.0,328.73046875,
14.655085802078247,11.0,328.73046875,
14.755526065826416,11.0,328.73046875,
14.855939388275146,11.0,328.73046875,
14.95638394355774,11.0,328.73046875,
15.056790351867676,11.0,328.73046875,
15.157192945480347,11.0,328.73046875,
15.257593631744385,11.0,328.73046875,
15.357999324798584,11.0,328.73046875,
15.458424091339111,11.0,328.73046875,
15.558839559555054,11.0,328.73046875,
15.659294843673706,11.0,328.73046875,
15.75972843170166,11.0,328.73046875,
15.860174655914307,11.0,328.73046875,
15.960581302642822,11.0,328.73046875,
16.060986042022705,11.0,328.73046875,
16.161386728286743,11.0,328.73046875,
16.261789798736572,11.0,328.73046875,
16.36219620704651,11.0,328.73046875,
16.4626247882843,11.0,328.73046875,
16.563085556030273,11.0,328.73046875,
16.663755893707275,11.0,328.73046875,
16.764204740524292,11.0,328.73046875,
16.864621877670288,11.0,328.73046875,
16.965030193328857,11.0,328.73046875,
17.06543517112732,11.0,328.73046875,
17.1658353805542,11.0,328.73046875,
17.266238689422607,11.0,328.73046875,
17.366649389266968,11.0,328.73046875,
17.46708393096924,11.0,328.73046875,
17.567498683929443,11.0,328.73046875,
17.668015480041504,11.0,328.73046875,
