relative_time,usage_percent,used_mb,root_dir
1.1920928955078125e-06,48.9,1607.76953125,
0.10155797004699707,48.9,1607.76953125,
0.20253777503967285,48.9,1607.76953125,
0.30396533012390137,48.9,1607.76953125,
0.40448427200317383,48.9,1607.76953125,
0.5059709548950195,48.9,1607.76953125,
0.607036828994751,48.9,1607.76953125,
0.7082178592681885,48.9,1607.76953125,
0.8086168766021729,48.9,1607.76953125,
0.9096355438232422,48.9,1607.76953125,
1.0110290050506592,48.9,1607.76953125,
1.112257957458496,48.9,1607.76953125,
1.2128679752349854,48.9,1607.76953125,
1.3143737316131592,48.9,1607.76953125,
1.4156873226165771,48.9,1607.76953125,
1.5166847705841064,48.9,1607.76953125,
1.6177449226379395,48.9,1607.76953125,
1.7191126346588135,48.9,1607.76953125,
1.8196918964385986,48.9,1607.76953125,
1.9209904670715332,48.9,1607.76953125,
2.0225181579589844,48.9,1607.76953125,
2.123976707458496,48.9,1607.76953125,
2.2253336906433105,48.9,1607.76953125,
2.326127529144287,48.9,1607.76953125,
2.426780939102173,48.9,1607.76953125,
2.5274481773376465,48.9,1607.76953125,
2.6288959980010986,48.9,1607.76953125,
2.730185031890869,48.9,1607.76953125,
2.8316874504089355,48.9,1607.76953125,
2.9326281547546387,48.9,1607.76953125,
3.0330584049224854,48.9,1607.76953125,
3.133833885192871,48.9,1607.76953125,
3.2345669269561768,48.9,1607.76953125,
3.335344076156616,48.9,1607.76953125,
3.4362545013427734,48.9,1607.76953125,
3.536994457244873,48.9,1607.76953125,
3.638216972351074,48.9,1607.76953125,
3.7393932342529297,48.9,1607.76953125,
3.8405685424804688,48.9,1607.76953125,
3.9409549236297607,48.9,1607.76953125,
4.0416224002838135,48.9,1607.76953125,
4.142614126205444,48.9,1607.76953125,
4.243605136871338,48.9,1607.76953125,
4.344194173812866,48.9,1607.76953125,
4.445231199264526,48.9,1607.76953125,
4.546191215515137,48.9,1607.76953125,
4.646745681762695,48.9,1607.76953125,
4.747140407562256,48.9,1607.76953125,
4.84789252281189,48.9,1607.76953125,
4.949358701705933,48.9,1607.76953125,
5.050750732421875,48.9,1607.76953125,
5.151904821395874,48.9,1607.76953125,
5.252829074859619,48.9,1607.76953125,
5.354116678237915,48.9,1607.76953125,
5.455418825149536,48.9,1607.76953125,
5.556434631347656,48.9,1607.76953125,
5.657555818557739,48.9,1607.76953125,
5.75856876373291,48.9,1607.76953125,
5.859986782073975,48.9,1607.76953125,
5.960995674133301,48.9,1607.76953125,
6.062127590179443,48.9,1607.76953125,
6.163233041763306,48.9,1607.76953125,
6.264414548873901,48.9,1607.76953125,
6.365297079086304,48.9,1607.76953125,
6.466355562210083,48.9,1607.76953125,
6.567307710647583,48.9,1607.76953125,
6.668386220932007,48.9,1607.76953125,
6.769527912139893,48.9,1607.76953125,
6.870597839355469,48.9,1607.76953125,
6.971456527709961,48.9,1607.76953125,
7.07250189781189,48.9,1607.76953125,
7.17357325553894,48.9,1607.76953125,
7.274618625640869,48.9,1607.76953125,
7.375639200210571,48.9,1607.76953125,
7.476600408554077,48.9,1607.76953125,
7.5778703689575195,48.9,1607.76953125,
7.6788249015808105,48.9,1607.76953125,
7.779472589492798,48.9,1607.76953125,
7.880194664001465,48.9,1607.76953125,
7.980940580368042,48.9,1607.76953125,
8.08236813545227,48.9,1607.76953125,
8.183840036392212,48.9,1607.76953125,
8.285114049911499,48.9,1607.76953125,
8.386056423187256,48.9,1607.76953125,
8.486741542816162,48.9,1607.76953125,
8.58743667602539,48.9,1607.76953125,
8.68829870223999,48.9,1607.76953125,
8.789410829544067,48.9,1607.76953125,
8.890328884124756,48.9,1607.76953125,
8.99088168144226,48.9,1607.76953125,
9.09178900718689,48.9,1607.76953125,
9.192951679229736,48.9,1607.76953125,
9.293547868728638,48.9,1607.76953125,
9.394482374191284,48.9,1607.76953125,
9.495232105255127,48.9,1607.76953125,
9.59638524055481,48.9,1607.76953125,
9.697399616241455,48.9,1607.76953125,
9.79795217514038,48.9,1607.76953125,
9.898713111877441,48.9,1607.76953125,
9.99980115890503,48.9,1607.76953125,
10.10046100616455,48.9,1607.76953125,
10.201104402542114,48.9,1607.76953125,
10.301985025405884,48.9,1607.76953125,
10.402404308319092,48.9,1607.76953125,
10.503164052963257,48.9,1607.76953125,
10.603971004486084,48.9,1607.76953125,
10.704725980758667,48.9,1607.76953125,
10.805365324020386,48.9,1607.76953125,
10.90609359741211,48.9,1607.76953125,
11.007192611694336,48.9,1607.76953125,
11.107928276062012,48.9,1607.76953125,
11.208670377731323,48.9,1607.76953125,
11.309655904769897,48.9,1607.76953125,
11.410207509994507,48.9,1607.76953125,
11.511024475097656,48.9,1607.76953125,
11.612201929092407,48.9,1607.76953125,
11.713443994522095,48.9,1607.76953125,
11.814305305480957,48.9,1607.76953125,
11.914944410324097,48.9,1607.76953125,
12.015912055969238,48.9,1607.76953125,
12.117300748825073,48.9,1607.76953125,
12.218071460723877,48.9,1607.76953125,
12.318817853927612,48.9,1607.76953125,
12.419307947158813,48.9,1607.76953125,
12.520056009292603,48.9,1607.76953125,
12.620759963989258,48.9,1607.76953125,
12.721974849700928,48.9,1607.76953125,
12.823252439498901,48.9,1607.76953125,
12.924307584762573,48.9,1607.76953125,
13.025071382522583,48.9,1607.76953125,
13.125793933868408,48.9,1607.76953125,
13.226242303848267,48.9,1607.76953125,
13.327407121658325,48.9,1607.76953125,
13.428696870803833,48.9,1607.76953125,
