Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
fft_37,1743657176.6013396,0.034528255462646484,1.2631409168243408,0.3131999969482422,192.168.8.127,1743657177.210048,1743657178.8209171,40,2.2195775508880615
fibonacci_38,1743657176.690702,0.000308990478515625,2.412619113922119,11.314709186553955,192.168.8.127,1743657179.0594811,1743657192.7871184,40,16.096416473388672
lu_large_40,1743657180.5207412,0.0025310516357421875,0.08799362182617188,6.20233416557312,192.168.8.140,1743657181.98192,1743657188.2747788,40,7.754037618637085
mengtekaluo_39,1743657179.2146537,0.0770561695098877,2.2479898929595947,55.33108854293823,192.168.8.82,1743657182.5775356,1743657240.2336702,80,61.01901650428772
SAT_42,1743657184.2717886,0.0026366710662841797,0.05745267868041992,3.9783971309661865,192.168.8.63,1743657185.4089093,1743657189.4473958,40,5.175607204437256
fibonacci_43,1743657184.9639745,0.07438373565673828,0.0003819465637207031,11.728272199630737,192.168.8.106,1743657185.9720242,1743657197.775062,40,12.811087608337402
durbin_standard_46,1743657187.5802062,0.0018465518951416016,0.05604100227355957,0.4294610023498535,192.168.8.140,1743657188.5593393,1743657189.0466878,40,1.4664816856384277
envelop_44,1743657185.6595397,0.002880096435546875,0.06019186973571777,0.10732102394104004,192.168.8.140,1743657189.1196775,1743657189.2900705,40,3.630530834197998
bayes_47,1743657189.0644221,0.002718687057495117,0.1512911319732666,0.026750802993774414,192.168.8.140,1743657189.6863842,1743657189.8671448,40,0.802722692489624
mengtekaluo_41,1743657183.5675163,0.004386186599731445,0.04085946083068848,9.68205451965332,192.168.8.140,1743657190.3428137,1743657200.070114,80,16.50259757041931
fft_48,1743657191.687874,0.0025949478149414062,0.03155326843261719,0.01646900177001953,192.168.8.63,1743657191.8928938,1743657191.943511,40,0.25563693046569824
mengtekaluo_49,1743657192.1307874,0.0022280216217041016,0.00026154518127441406,9.77045464515686,192.168.8.63,1743657192.4303155,1743657202.2032597,80,10.072472333908081
hash_45,1743657185.7504516,0.07541751861572266,2.0913803577423096,23.331351041793823,192.168.8.127,1743657192.9361167,1743657218.4342656,40,32.68381404876709
fft_52,1743657194.26119,0.1040341854095459,0.0003707408905029297,0.214280366897583,192.168.8.106,1743657198.6162136,1743657198.9348989,40,4.673708915710449
quick-sort_50,1743657193.1694899,0.004593372344970703,0.04388713836669922,18.531580209732056,192.168.8.140,1743657200.2324197,1743657218.8124804,120,25.642990589141846
envelop_53,1743657199.920797,0.11813020706176758,1.5621235370635986,0.8988387584686279,192.168.8.106,1743657200.7840042,1743657203.3630967,40,3.4422996044158936
lu_large_54,1743657201.7743394,0.0027666091918945312,0.00018548965454101562,5.920674800872803,192.168.8.63,1743657202.973016,1743657208.896643,40,7.122303485870361
envelop_55,1743657203.796518,0.08974480628967285,0.0003705024719238281,0.9360795021057129,192.168.8.106,1743657204.4805794,1743657205.5067742,40,1.7102560997009277
gramschmidt_large_57,1743657206.9465978,0.0041997432708740234,0.05072379112243652,0.015729427337646484,192.168.8.63,1743657209.0869818,1743657209.1576347,120,2.2110369205474854
envelop_59,1743657209.8296692,0.001476287841796875,0.0002841949462890625,0.10180282592773438,192.168.8.63,1743657210.6466672,1743657210.7502306,40,0.9205613136291504
2mm_60,1743657209.9321053,0.005036592483520508,0,24.695073127746582,192.168.8.63,1743657211.1512604,1743657235.85137,120,25.919264793395996
correlation_standard_61,1743657215.0668852,0.04635453224182129,2.0126378536224365,35.56571936607361,192.168.8.106,1743657215.6664634,1743657253.2911751,40,38.224289894104004
seidel-2d_51,1743657193.6520758,0.045874834060668945,1.7455508708953857,119.03288745880127,192.168.8.127,1743657219.2353659,1743657340.059679,40,146.40760326385498
durbin_standard_65,1743657218.1894124,0.0029892921447753906,0.00029468536376953125,0.43275952339172363,192.168.8.140,1743657221.536659,1743657221.9727025,40,3.783290147781372
quick-sort_58,1743657207.318543,0.0020627975463867188,0.0002269744873046875,17.891944885253906,192.168.8.140,1743657222.0422738,1743657239.9365084,120,32.61796545982361
string-sort_66,1743657219.2076118,0.0028221607208251953,0.046135902404785156,0.018353939056396484,192.168.8.63,1743657236.5685937,1743657236.6359057,40,17.42829394340515
gramschmidt_standard_62,1743657216.1704326,0.0016472339630126953,0,0.5681066513061523,192.168.8.63,1743657237.1208918,1743657237.6906457,40,21.52021312713623
lu_large_64,1743657218.0022416,0.0018477439880371094,0.00018477439880371094,6.266320466995239,192.168.8.63,1743657238.626507,1743657244.89486,40,26.892618417739868
seidel-2d_56,1743657205.9946446,0.0039827823638916016,0.07230281829833984,15.361140012741089,192.168.8.140,1743657240.1330492,1743657255.5704749,40,49.57583022117615
gramschmidt_standard_67,1743657219.3063385,0.015394449234008789,0,9.798763275146484,192.168.8.82,1743657240.7129128,1743657250.5270705,40,31.22073197364807
covariance_standard_68,1743657219.9999087,0.0038237571716308594,0.05663132667541504,2.0452444553375244,192.168.8.63,1743657245.2431629,1743657247.3488624,40,27.34895372390747
dynprog_standard_70,1743657223.7195964,0.0038514137268066406,0.05438542366027832,0.5898778438568115,192.168.8.63,1743657247.8108883,1743657248.459003,40,24.73940658569336
fibonacci_72,1743657229.9588563,0.002258777618408203,0.05039215087890625,1.0178496837615967,192.168.8.63,1743657249.3727667,1743657250.4432673,40,20.484411001205444
dynprog_standard_74,1743657232.9075541,0.09877252578735352,2.317523956298828,4.021772384643555,192.168.8.82,1743657250.930937,1743657257.369006,40,24.461451768875122
