Task Key,Transfer Time (s),Compile Time (s),Execution Time (s)
seidel-2d_157,0.058716773986816406,0.00016164779663085938,0
fdtd-2d_169,0.0030548572540283203,0.00018095970153808594,1.5533037185668945
fft_170,0.0012035369873046875,0.00015807151794433594,0.019713640213012695
lu_large_174,0.004984140396118164,0.00023889541625976562,7.254674673080444
lu_large_179,0.0022618770599365234,0.0002570152282714844,6.740375518798828
durbin_large_44,0.041239023208618164,0,17.610766887664795
seidel-2d_176,0.001802682876586914,0.0002205371856689453,15.155500888824463
covariance_standard_180,0.0049359798431396484,0.00024700164794921875,1.9697315692901611
fft_181,0.0011756420135498047,0.00017762184143066406,0.020521163940429688
lu_large_188,0.0013904571533203125,0.0001537799835205078,5.880810260772705
fft_192,0.0011408329010009766,0.00024580955505371094,0.020249605178833008
