Task Key,Transfer Time (s),Compile Time (s),Execution Time (s)
2mm_37,0.04291486740112305,0,126.14241170883179
envelop_38,0.015327930450439453,0,0.11568713188171387
fft_39,0.00863337516784668,0,0.026511430740356445
perceptron_40,0.4838719367980957,0,36.32936072349548
bayes_41,2.4527416229248047,0,3.551391363143921
fibonacci_44,0.006551980972290039,0,5.050127744674683
mengtekaluo_46,0.004334211349487305,0,9.299272298812866
floyd_43,0.021750688552856445,0,9.906524658203125
covariance_standard_54,0.047971248626708984,0,19.110565423965454
gramschmidt_standard_60,0.017110347747802734,0,0.5807168483734131
seidel-2d_66,0.08690786361694336,0,76.62207508087158
lu_large_62,0.012368202209472656,0,5.855325698852539
2mm_67,0.0037064552307128906,0,24.171507596969604
fdtd-2d_64,0.0439302921295166,0,11.313333749771118
quick-sort_48,0.015892505645751953,0,18.147500038146973
fft_69,0.08886551856994629,0,0.3615105152130127
covariance_standard_84,0.09151840209960938,0,18.72449803352356
gramschmidt_standard_90,0.004327297210693359,0,0.5551402568817139
lu_large_92,0.005000591278076172,0,6.172520875930786
quick-sort_78,0.0022306442260742188,0,18.542224645614624
2mm_97,0.0018835067749023438,0,24.54135227203369
fdtd-2d_94,0.04679608345031738,0,9.478572368621826
fft_99,0.021274805068969727,0,0.3728008270263672
covariance_standard_114,0.14769482612609863,0,20.82964849472046
quick-sort_108,0.003282785415649414,0,18.658907175064087
gramschmidt_standard_120,0.003997087478637695,0,0.5974857807159424
lu_large_122,0.004500627517700195,0,6.33063817024231
correlation_standard_52,0.013023853302001953,0,2.0640203952789307
dynprog_standard_59,0.0056803226470947266,0,0.5951778888702393
floyd_73,0.0898747444152832,0,10.130565643310547
durbin_standard_56,0.01530146598815918,0,0.4380378723144531
durbin_standard_86,0.0017597675323486328,0,0.42805910110473633
durbin_standard_116,0.003217458724975586,0,0.43311381340026855
sieve-eratos_47,0.013408899307250977,0,2.736663341522217
fdtd-2d_124,0.2049274444580078,0,8.531753778457642
perceptron_70,0.37120747566223145,0,36.47173476219177
sieve-eratos_77,0.0037682056427001953,0,2.543487071990967
sieve-eratos_107,0.0073871612548828125,0,2.596618413925171
seidel-2d_96,0.07876896858215332,0,76.83746647834778
floyd_103,0.0019464492797851562,0,2.5535244941711426
PCA_45,0.12730932235717773,0,263.07282042503357
seidel-2d_126,0.0030548572540283203,0,15.285064697265625
string-sort_49,0.011295080184936523,0,4.96928334236145
TSP_51,0.10335230827331543,0,25.46935534477234
lu_extralarge_63,0.007596731185913086,0,46.23960518836975
bayes_71,0.017280101776123047,0,0.16649174690246582
fibonacci_74,0.001209259033203125,0,1.0195107460021973
correlation_standard_82,0.003834962844848633,0,2.208345413208008
dynprog_standard_89,0.005721092224121094,0,0.578575611114502
perceptron_100,0.20787858963012695,0,37.37236475944519
TSP_81,0.06074714660644531,0,25.33418869972229
adi_65,0.006752967834472656,0,3.637838840484619
TSP_111,0.1679823398590088,0,25.626919746398926
bayes_101,0.026001691818237305,0,0.06610226631164551
fibonacci_104,0.0022525787353515625,0,1.0244450569152832
PCA_75,0.001790761947631836,0,30.593525886535645
lu_extralarge_93,0.15609264373779297,0,255.42428374290466
correlation_standard_112,0.0019044876098632812,0,2.3151376247406006
dynprog_standard_119,0.0018470287322998047,0,0.5724430084228516
envelop_68,0.01021265983581543,0,0.14684224128723145
envelop_98,0.0020749568939208984,0,0.10826730728149414
mengtekaluo_76,0.0016646385192871094,0,9.49993085861206
mengtekaluo_106,0.0009315013885498047,0,9.975131273269653
durbin_extralarge_58,0.06623435020446777,0,63.20341396331787
SAT_42,0.011576414108276367,0,4.006272315979004
SAT_72,0.010661125183105469,0,3.9433271884918213
string-sort_79,0.002233266830444336,0,5.127243995666504
SAT_102,0.002035856246948242,0,3.901165246963501
adi_95,0.001180410385131836,0,3.5196568965911865
PCA_105,0.0014088153839111328,0,29.41803288459778
string-sort_109,0.0018734931945800781,0,5.124593019485474
lu_extralarge_123,0.0027091503143310547,0,45.621697664260864
durbin_extralarge_88,0.05646824836730957,0,64.76926827430725
gramschmidt_large_61,0.005839109420776367,0,48.28211808204651
durbin_extralarge_118,0.06305408477783203,0,63.44697332382202
gramschmidt_large_91,0.002775430679321289,0,54.70237469673157
gramschmidt_large_121,0.020839452743530273,0,205.57810354232788
hash_50,0.05423402786254883,0,12.628037452697754
correlation_large_53,0.006929159164428711,0,65.29124879837036
covariance_large_55,0.059616804122924805,0,253.74744033813477
correlation_large_83,0.036855220794677734,0,214.25208806991577
covariance_large_85,0.0015575885772705078,0,66.92509937286377
correlation_large_113,0.0015833377838134766,0,65.19647550582886
covariance_large_115,0.07302641868591309,0,213.84001172645512
adi_125,0.0016407966613769531,0,3.444530487060547
durbin_large_57,0.02305126190185547,0,16.76737689971924
hash_80,0.06077885627746582,0,12.824102640151978
durbin_large_87,0.04460930824279785,0,16.916733264923096
hash_110,0.06173372268676758,0,12.590836524963379
durbin_large_117,0.05973935127258301,0,17.047247886657715
