relative_time,usage_percent,used_mb,root_dir
1.430511474609375e-06,10.6,312.515625,
0.10066342353820801,10.6,312.515625,
0.20096540451049805,10.6,312.515625,
0.3011646270751953,10.6,312.515625,
0.4013526439666748,10.6,312.515625,
0.5015466213226318,10.6,312.515625,
0.6017425060272217,10.6,312.515625,
0.7019410133361816,10.6,312.56484375,
0.8021330833435059,10.6,312.6140625,
0.9023697376251221,10.6,312.66328125,
1.0027382373809814,10.6,312.7125,
1.1029956340789795,10.6,312.76171875,
1.2032063007354736,10.6,312.76171875,
1.303393840789795,10.6,312.76171875,
1.4035766124725342,10.6,312.76171875,
1.5037598609924316,10.6,312.76171875,
1.6039502620697021,10.6,312.76171875,
1.7041406631469727,10.6,312.76171875,
1.8043301105499268,10.6,312.76171875,
1.904547929763794,10.6,312.76171875,
2.0047342777252197,10.6,312.76171875,
2.1049180030822754,10.6,312.76171875,
2.2051026821136475,10.6,312.76171875,
2.3052823543548584,10.6,312.76171875,
2.4054622650146484,10.6,312.76171875,
2.505643129348755,10.6,312.76171875,
2.6058247089385986,10.6,312.76171875,
2.706012487411499,10.6,312.76171875,
2.806199073791504,10.6,312.76171875,
2.906400442123413,10.6,312.76171875,
3.0065839290618896,10.6,312.76171875,
3.106764793395996,10.6,312.76171875,
3.2069485187530518,10.6,312.76171875,
3.3071298599243164,10.6,312.76171875,
3.4073102474212646,10.6,312.76171875,
3.5074894428253174,10.6,312.76171875,
3.6076676845550537,10.6,312.76171875,
3.707883834838867,10.6,312.76171875,
3.8082094192504883,10.6,312.76171875,
3.908632278442383,10.6,312.76171875,
4.009035348892212,10.6,312.76171875,
4.109436750411987,10.6,312.76171875,
4.209835052490234,10.6,312.76171875,
4.310227870941162,10.6,312.76171875,
4.410620450973511,10.6,312.76171875,
4.511007785797119,10.6,312.76171875,
4.611403703689575,10.6,312.76171875,
4.711801290512085,10.6,312.76171875,
4.812215805053711,10.6,312.76171875,
4.9126362800598145,10.6,312.76171875,
5.013038396835327,10.6,312.76171875,
5.113433837890625,10.6,312.76171875,
5.21382737159729,10.6,312.76171875,
5.314224481582642,10.6,312.76171875,
5.4146997928619385,10.6,312.76171875,
5.515216588973999,10.6,312.76171875,
5.615617036819458,10.6,312.76171875,
5.716046571731567,10.6,312.76171875,
5.816450119018555,10.6,312.76171875,
5.916893720626831,10.6,312.76171875,
6.017292261123657,10.6,312.76171875,
6.117690086364746,10.6,312.76171875,
6.218083620071411,10.6,312.76171875,
6.318474531173706,10.6,312.76171875,
6.418866157531738,10.6,312.76171875,
6.51927638053894,10.6,312.76015625,
6.61969256401062,10.6,312.75859375,
6.720120906829834,10.6,312.75703125,
6.820570230484009,10.6,312.75546875,
6.921064376831055,10.6,312.75390625,
7.021736145019531,10.6,312.75390625,
7.122162342071533,10.6,312.75390625,
7.22256326675415,10.6,312.75390625,
7.322962522506714,10.6,312.75390625,
7.423361778259277,10.6,312.75390625,
7.523780345916748,10.6,312.75390625,
7.624177694320679,10.6,312.75390625,
7.7245824337005615,10.6,312.75390625,
7.824988842010498,10.6,312.75390625,
7.925435304641724,10.6,312.75390625,
8.02585768699646,10.6,312.75390625,
8.126298189163208,10.6,312.75390625,
8.226701498031616,10.6,312.75390625,
8.327104568481445,10.6,312.75390625,
8.427505493164062,10.6,312.75390625,
8.527945756912231,10.6,312.75390625,
8.628344058990479,10.6,312.75390625,
8.728731870651245,10.6,312.75390625,
8.8291335105896,10.6,312.75390625,
8.929571866989136,10.6,312.75390625,
9.029977798461914,10.6,312.75390625,
9.13037395477295,10.6,312.75390625,
9.230772256851196,10.6,312.75390625,
9.331169605255127,10.6,312.75390625,
9.43156361579895,10.6,312.75390625,
9.531997442245483,10.6,312.75390625,
9.632389783859253,10.6,312.75390625,
9.73280119895935,10.6,312.75390625,
9.833207130432129,10.6,312.75390625,
9.933637142181396,10.6,312.75390625,
10.034035682678223,10.6,312.75390625,
10.134432077407837,10.6,312.75390625,
10.234829664230347,10.6,312.75390625,
10.335227251052856,10.6,312.75390625,
10.435625076293945,10.6,312.75390625,
10.536054372787476,10.6,312.75390625,
10.636449575424194,10.6,312.75390625,
10.736839294433594,10.6,312.75390625,
10.837237358093262,10.6,312.75390625,
10.93766474723816,10.6,312.75390625,
11.038071870803833,10.6,312.75390625,
11.138472557067871,10.6,312.75390625,
11.238874197006226,10.6,312.75390625,
11.339271068572998,10.6,312.75390625,
11.439667224884033,10.6,312.75390625,
11.540103197097778,10.6,312.75390625,
11.640501737594604,10.6,312.75390625,
11.7408926486969,10.6,312.75390625,
11.841289043426514,10.6,312.75390625,
11.941712617874146,10.6,312.75390625,
12.042126893997192,10.6,312.75390625,
12.142549991607666,10.6,312.75390625,
12.242948293685913,10.6,312.75390625,
12.343339681625366,10.6,312.75390625,
12.443735122680664,10.6,312.75390625,
12.544130325317383,10.6,312.75390625,
12.644522905349731,10.6,312.75390625,
12.744916439056396,10.6,312.75390625,
12.845315217971802,10.6,312.75390625,
12.945794343948364,10.6,312.75390625,
13.04645323753357,10.6,312.75390625,
13.146882057189941,10.6,312.75390625,
13.247285604476929,10.6,312.75390625,
13.347681045532227,10.6,312.75390625,
13.448110103607178,10.6,312.75390625,
13.548521041870117,10.6,312.75390625,
13.648918867111206,10.6,312.75390625,
13.749310970306396,10.6,312.75390625,
13.849711179733276,10.6,312.75390625,
13.950151443481445,10.6,312.75390625,
14.05058765411377,10.6,312.75390625,
14.150991201400757,10.6,312.75390625,
14.251389980316162,10.6,312.75390625,
14.351785659790039,10.6,312.75390625,
14.452184438705444,10.6,312.75390625,
14.552584886550903,10.6,312.75390625,
14.652981758117676,10.6,312.75390625,
14.75337529182434,10.6,312.75390625,
14.85377311706543,10.6,312.75390625,
14.954230785369873,10.6,312.75390625,
15.054640531539917,10.6,312.75390625,
15.155040502548218,10.6,312.75390625,
15.25543999671936,10.6,312.75390625,
15.355892181396484,10.6,312.75390625,
15.45640778541565,10.6,312.75390625,
15.556864261627197,10.6,312.75390625,
15.657270431518555,10.6,312.75390625,
15.757668256759644,10.6,312.75390625,
15.85806941986084,10.6,312.75390625,
15.958510398864746,10.6,312.75390625,
16.058919668197632,10.6,312.75390625,
16.15932536125183,10.6,312.75390625,
16.25974750518799,10.6,312.75390625,
16.360153436660767,10.6,312.75390625,
16.460551977157593,10.6,312.75390625,
16.560960292816162,10.6,312.75390625,
16.661357641220093,10.6,312.75390625,
16.761751890182495,10.6,312.75390625,
16.862147092819214,10.6,312.75390625,
16.962586879730225,10.6,312.75390625,
17.062992811203003,10.6,312.75390625,
17.16339921951294,10.6,312.75390625,
17.263842821121216,10.6,312.75390625,
17.36428928375244,10.6,312.75390625,
17.464690923690796,10.6,312.75390625,
17.565108060836792,10.6,312.75390625,
17.66550636291504,10.6,312.75390625,
17.76589608192444,10.6,312.75390625,
17.866288900375366,10.6,312.75390625,
17.966710329055786,10.6,312.75390625,
18.067110300064087,10.6,312.75390625,
18.167516231536865,10.6,312.75390625,
18.26796793937683,10.6,312.75390625,
18.368364810943604,10.6,312.75390625,
18.468759536743164,10.6,312.75390625,
18.569156169891357,10.6,312.75390625,
18.669553995132446,10.6,312.75390625,
18.769943475723267,10.6,312.75390625,
18.87038278579712,10.6,312.75390625,
18.971027612686157,10.6,312.75390625,
19.071463584899902,10.6,312.75390625,
19.171916246414185,10.6,312.75390625,
19.272318363189697,10.6,312.75390625,
19.372716665267944,10.6,312.75390625,
19.473111867904663,10.6,312.75390625,
19.57351541519165,10.6,312.75390625,
19.673912525177002,10.6,312.75390625,
19.774305820465088,10.6,312.75390625,
19.87470507621765,10.6,312.75390625,
19.97513747215271,10.6,312.75390625,
20.075550317764282,10.6,312.75390625,
20.175997495651245,10.6,312.75390625,
20.27639389038086,10.6,312.75390625,
20.376789569854736,10.6,312.75390625,
20.477189540863037,10.6,312.75390625,
20.577590465545654,10.6,312.75390625,
