Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
durbin_large_117,1743425657.3541775,0.10392975807189941,0.00015926361083984375,31.502424716949463,192.168.8.127,1743425840.6450353,1743425872.251549,40,214.89737153053284
covariance_large_85,1743425641.3139093,0.0034117698669433594,0.07132434844970703,53.38966608047485,192.168.8.140,1743425845.2646627,1743425898.729065,120,257.4151556491852
TSP_51,1743425624.2747927,0.049584150314331055,1.4159424304962158,40.98138618469238,192.168.8.127,1743425872.8808634,1743425915.3277762,120,291.05298352241516
quick-sort_108,1743425652.84315,0.003848552703857422,0.0002830028533935547,17.7861168384552,192.168.8.140,1743425898.9009979,1743425916.6912463,120,263.848096370697
TSP_81,1743425639.3080332,0.1068272590637207,0.0002105236053466797,41.05516791343689,192.168.8.127,1743425915.4404168,1743425956.6026225,120,317.29458928108215
gramschmidt_large_91,1743425644.3227463,0.0029578208923339844,0.00022983551025390625,45.58620595932007,192.168.8.140,1743425917.0623589,1743425962.6517525,120,318.32900619506836
TSP_111,1743425654.3464746,0.11596345901489258,0.0001838207244873047,41.851709604263306,192.168.8.127,1743425956.6418872,1743425998.609744,120,344.2632694244385
correlation_large_113,1743425655.3487608,0.002060413360595703,0.0002338886260986328,53.36961054801941,192.168.8.140,1743425963.278288,1743426016.6501927,120,361.30143189430237
covariance_large_115,1743425656.3506167,0.1092536449432373,0.00021696090698242188,586.4679267406464,192.168.8.127,1743425998.8546467,1743426585.432044,120,929.0814273357391
PCA_45,1743425621.2674441,0.003634214401245117,0.06282234191894531,28.933582067489624,192.168.8.140,1743426017.506038,1743426046.5060766,160,425.238632440567
PCA_75,1743425636.3013902,0.003002643585205078,0.0003218650817871094,28.95803666114807,192.168.8.140,1743426047.1314123,1743426076.0927734,160,439.791383266449
PCA_105,1743425651.3397136,0.12253332138061523,2.2307488918304443,235.09108519554138,192.168.8.82,1743426070.6811883,1743426308.1255558,160,656.7858421802521
gramschmidt_large_121,1743425659.3597748,0.0030133724212646484,0.0001857280731201172,41.596256494522095,192.168.8.140,1743426076.5483918,1743426118.1478474,120,458.78807258605957
lu_extralarge_93,1743425645.325057,0.00341033935546875,0.0550384521484375,44.688260555267334,192.168.8.140,1743426139.1634028,1743426183.9101121,300,538.5850551128387
lu_extralarge_123,1743425660.361963,0.0014674663543701172,0.00047969818115234375,44.32283115386963,192.168.8.140,1743426309.0255961,1743426353.3503745,300,692.9884114265442
durbin_extralarge_58,1743425627.7825463,0.10880827903747559,1.7041878700256348,103.93699812889099,192.168.8.127,1743426586.0062165,1743426691.7562108,300,1063.973664522171
lu_extralarge_63,1743425630.287542,0.0018966197967529297,0.0002605915069580078,44.50346899032593,192.168.8.140,1743426588.3286593,1743426632.8342855,300,1002.5467433929443
durbin_extralarge_88,1743425642.8184361,0.09773755073547363,0.00030303001403808594,105.3795702457428,192.168.8.127,1743426692.0081491,1743426797.48576,300,1154.6673238277435
durbin_extralarge_118,1743425657.8552485,0.13319706916809082,0.0002989768981933594,105.88399481773376,192.168.8.127,1743426797.7950022,1743426903.812493,300,1245.9572446346283
