relative_time,usage_percent,used_mb,root_dir
1.9073486328125e-06,11.1,331.6796875,
0.10065507888793945,11.1,331.6796875,
0.20096325874328613,11.1,331.6796875,
0.30116891860961914,11.1,331.6796875,
0.4014010429382324,11.1,331.6796875,
0.5016100406646729,11.1,331.6796875,
0.6018068790435791,11.1,331.6796875,
0.7020013332366943,11.1,331.6796875,
0.8022055625915527,11.1,331.6796875,
0.902400016784668,11.1,331.6796875,
1.0025923252105713,11.1,331.6796875,
1.1028239727020264,11.1,331.6796875,
1.2030203342437744,11.1,331.6796875,
1.303210973739624,11.1,331.6796875,
1.4034080505371094,11.1,331.6796875,
1.5036041736602783,11.1,331.6796875,
1.603792667388916,11.1,331.6796875,
1.703984260559082,11.1,331.6796875,
1.8041772842407227,11.1,331.6796875,
1.904367208480835,11.1,331.6796875,
2.0045881271362305,11.1,331.6796875,
2.1049556732177734,11.1,331.6796875,
2.2051548957824707,11.1,331.6796875,
2.3053481578826904,11.1,331.6796875,
2.405550479888916,11.1,331.6796875,
2.5057473182678223,11.1,331.6796875,
2.6059367656707764,11.1,331.6796875,
2.7061307430267334,11.1,331.6796875,
2.8063321113586426,11.1,331.6796875,
2.906525135040283,11.1,331.6796875,
3.006739854812622,11.1,331.6796875,
3.106933116912842,11.1,331.6796875,
3.207120895385742,11.1,331.6796875,
3.3073103427886963,11.1,331.6796875,
3.4075076580047607,11.1,331.6796875,
3.5076963901519775,11.1,331.6796875,
3.6078860759735107,11.1,331.6796875,
3.7080936431884766,11.1,331.6796875,
3.8084793090820312,11.1,331.6796875,
3.90885329246521,11.1,331.6796875,
4.009289741516113,11.1,331.6796875,
4.109746694564819,11.1,331.6796875,
4.210150480270386,11.1,331.6796875,
4.31055212020874,11.1,331.6796875,
4.410957098007202,11.1,331.6796875,
4.511362552642822,11.1,331.6796875,
4.611767053604126,11.1,331.6796875,
4.7121758460998535,11.1,331.6796875,
4.81258749961853,11.1,331.6796875,
4.912991046905518,11.1,331.6796875,
5.013450622558594,11.1,331.6796875,
5.113850831985474,11.1,331.6796875,
5.214248180389404,11.1,331.6796875,
5.314649343490601,11.1,331.6796875,
5.415081262588501,11.1,331.6796875,
5.515493392944336,11.1,331.6796875,
5.6158976554870605,11.1,331.6796875,
5.716308355331421,11.1,331.6796875,
5.816730499267578,11.1,331.6796875,
5.91724967956543,11.1,331.6796875,
6.017731189727783,11.1,331.6796875,
6.118136405944824,11.1,331.6796875,
6.218540906906128,11.1,331.6796875,
6.318942070007324,11.1,331.6796875,
6.4193432331085205,11.1,331.6796875,
6.519757032394409,11.1,331.6796875,
6.620190143585205,11.1,331.6796875,
6.720604181289673,11.1,331.6796875,
6.821020603179932,11.1,331.6796875,
6.921485662460327,11.1,331.6796875,
7.021919012069702,11.1,331.6796875,
7.122321605682373,11.1,331.6796875,
7.222723960876465,11.1,331.6796875,
7.323124408721924,11.1,331.6796875,
7.42353081703186,11.1,331.6796875,
7.523934602737427,11.1,331.6796875,
7.624338388442993,11.1,331.6796875,
7.724748134613037,11.1,331.6796875,
7.825159788131714,11.1,331.6796875,
7.92559814453125,11.1,331.6796875,
8.026057481765747,11.1,331.6796875,
8.126720428466797,11.1,331.6796875,
8.227144241333008,11.1,331.6796875,
8.32755422592163,11.1,331.6796875,
8.427965879440308,11.1,331.6796875,
8.52838683128357,11.1,331.6796875,
8.628794431686401,11.1,331.6796875,
8.729209899902344,11.1,331.6796875,
8.82967495918274,11.1,331.6796875,
8.930089712142944,11.1,331.6796875,
9.030522584915161,11.1,331.6796875,
9.130925178527832,11.1,331.6796875,
9.231327533721924,11.1,331.6796875,
9.331732273101807,11.1,331.6796875,
9.43213677406311,11.1,331.6796875,
9.532536029815674,11.1,331.6796875,
9.632941484451294,11.1,331.6796875,
9.733375549316406,11.1,331.6796875,
9.83378553390503,11.1,331.6796875,
9.934187173843384,11.1,331.6796875,
10.034606218338013,11.1,331.6796875,
10.135004758834839,11.1,331.6796875,
10.23540186882019,11.1,331.6796875,
10.335799932479858,11.1,331.6796875,
10.436200141906738,11.1,331.6796875,
10.536601066589355,11.1,331.6796875,
10.63700532913208,11.1,331.6796875,
10.737452268600464,11.1,331.6796875,
10.837884187698364,11.1,331.6796875,
10.938288927078247,11.1,331.6796875,
11.038715124130249,11.1,331.6796875,
11.139117002487183,11.1,331.6796875,
11.239517211914062,11.1,331.6796875,
11.339917659759521,11.1,331.6796875,
11.440322399139404,11.1,331.6796875,
11.5407235622406,11.1,331.6796875,
11.641127109527588,11.1,331.6796875,
11.741571426391602,11.1,331.6796875,
11.841979265213013,11.1,331.6796875,
11.94237995147705,11.1,331.6796875,
12.04279637336731,11.1,331.6796875,
12.143204927444458,11.1,331.6796875,
12.243604898452759,11.1,331.6796875,
12.344001293182373,11.1,331.6796875,
12.444396257400513,11.1,331.6796875,
12.54479455947876,11.1,331.6796875,
12.645195484161377,11.1,331.6796875,
12.745640993118286,11.1,331.6796875,
12.846051931381226,11.1,331.6796875,
12.946454048156738,11.1,331.6796875,
13.04686975479126,11.1,331.6796875,
13.147267818450928,11.1,331.6796875,
13.247666358947754,11.1,331.6796875,
13.34806513786316,11.1,331.6796875,
13.448470115661621,11.1,331.6796875,
13.548866987228394,11.1,331.6796875,
13.649266004562378,11.1,331.6796875,
13.749697923660278,11.1,331.6796875,
13.85010814666748,11.1,331.6796875,
13.95054292678833,11.1,331.6796875,
14.050965070724487,11.1,331.6796875,
14.151452541351318,11.1,331.6796875,
14.251857280731201,11.1,331.6796875,
14.352259635925293,11.1,331.6796875,
14.452664613723755,11.1,331.6796875,
14.553064584732056,11.1,331.6796875,
14.6535062789917,11.1,331.6796875,
14.753920555114746,11.1,331.6796875,
14.854332685470581,11.1,331.6796875,
14.954752445220947,11.1,331.6796875,
15.055181503295898,11.1,331.6796875,
15.155588388442993,11.1,331.6796875,
15.255990743637085,11.1,331.6796875,
15.356393575668335,11.1,331.6796875,
15.456798076629639,11.1,331.6796875,
15.557203769683838,11.1,331.6796875,
15.657641649246216,11.1,331.6796875,
15.758060216903687,11.1,331.6796875,
15.858570575714111,11.1,331.6796875,
15.959019899368286,11.1,331.6796875,
16.059507369995117,11.1,331.6796875,
16.15992522239685,11.1,331.6796875,
16.260329484939575,11.1,331.6796875,
16.36073064804077,11.1,331.6796875,
16.461129665374756,11.1,331.6796875,
16.561566829681396,11.1,331.6796875,
16.661972045898438,11.1,331.6796875,
16.762381315231323,11.1,331.6796875,
16.862788438796997,11.1,331.6796875,
16.96320652961731,11.1,331.6796875,
17.063635110855103,11.1,331.6796875,
17.16403603553772,11.1,331.6796875,
17.26443338394165,11.1,331.6796875,
17.364838123321533,11.1,331.6796875,
17.46523642539978,11.1,331.6796875,
17.56565833091736,11.1,331.6796875,
17.66605806350708,11.1,331.6796875,
17.766464948654175,11.1,331.6796875,
17.866870641708374,11.1,331.6796875,
17.96728777885437,11.1,331.6796875,
18.067703247070312,11.1,331.6796875,
18.16813850402832,11.1,331.6796875,
18.268539428710938,11.1,331.6796875,
18.368939638137817,11.1,331.6796875,
18.469338417053223,11.1,331.6796875,
18.569738149642944,11.1,331.6796875,
18.670135974884033,11.1,331.6796875,
18.770545959472656,11.1,331.6796875,
18.870956897735596,11.1,331.6796875,
18.97136616706848,11.1,331.6796875,
19.07179307937622,11.1,331.6796875,
19.17219567298889,11.1,331.6796875,
19.272591590881348,11.1,331.6796875,
19.372993230819702,11.1,331.6796875,
19.473395824432373,11.1,331.6796875,
19.57379698753357,11.1,331.6796875,
19.674194812774658,11.1,331.6796875,
19.77460789680481,11.1,331.6796875,
19.875091314315796,11.1,331.6796875,
19.97589659690857,11.1,331.6796875,
20.07656216621399,11.1,331.6796875,
20.177019596099854,11.1,331.6796875,
20.277472496032715,11.1,331.6796875,
20.37788152694702,11.1,331.6796875,
20.47828698158264,11.1,331.6796875,
20.57869291305542,11.1,331.6796875,
20.679091930389404,11.1,331.6796875,
20.779502630233765,11.1,331.6796875,
20.87993597984314,11.1,331.6796875,
20.980350255966187,11.1,331.6796875,
21.08080744743347,11.1,331.6796875,
21.18121576309204,11.1,331.6796875,
21.281651735305786,11.1,331.6796875,
21.382056951522827,11.1,331.6796875,
21.482460021972656,11.1,331.6796875,
21.582859754562378,11.1,331.6796875,
21.683255910873413,11.1,331.75078125,
21.78366494178772,11.1,331.809375,
21.884100914001465,11.1,331.8578125,
21.984686136245728,11.1,331.90625,
22.08163022994995,11.16,334.61171875,2mm
22.08537459373474,11.34,341.67578125,2mm
22.189441919326782,11.52,348.75234375,2mm
22.290107250213623,11.7,355.8390625,2mm
22.390573740005493,11.879999999999999,362.92578125,2mm
22.491140842437744,12.0,367.35546875,2mm
22.591554641723633,12.0,367.39296875,2mm
22.6920006275177,12.0,367.43046875,2mm
22.792773485183716,12.0,367.46796875,2mm
22.893177270889282,12.0,367.50546875,2mm
22.99373960494995,12.0,367.54296875,2mm
23.094168186187744,12.0,367.54296875,2mm
23.194642782211304,12.0,367.54296875,2mm
23.295430421829224,12.0,367.54296875,2mm
23.395835399627686,12.0,367.54296875,2mm
23.49624729156494,12.0,367.54296875,2mm
23.59666085243225,12.0,367.54296875,2mm
23.697075366973877,12.0,367.54296875,2mm
23.797511100769043,12.0,367.54296875,2mm
23.89791488647461,12.0,367.54296875,2mm
23.99832773208618,12.0,367.54296875,2mm
24.098747968673706,12.0,367.54296875,2mm
24.19916033744812,12.0,367.54296875,2mm
24.299569606781006,12.0,367.54296875,2mm
24.399998903274536,12.0,367.54296875,2mm
24.500552892684937,12.0,367.5921875,2mm
24.600960969924927,12.0,367.64140625,2mm
24.70136833190918,12.0,367.690625,2mm
24.801783561706543,12.0,367.73984375,2mm
24.90221118927002,12.0,367.7890625,2mm
25.002622604370117,12.0,367.7890625,2mm
25.10305619239807,12.0,367.7890625,2mm
25.203468322753906,12.0,367.7890625,2mm
25.303895473480225,12.0,367.7890625,2mm
25.404322385787964,12.0,367.7890625,2mm
25.504746437072754,12.0,367.7890625,2mm
25.605154514312744,12.0,367.7890625,2mm
25.705739498138428,12.0,367.7890625,2mm
25.806201934814453,12.0,367.7890625,2mm
25.907004594802856,12.0,367.7890625,2mm
26.007473468780518,12.0,367.7890625,2mm
26.107937574386597,12.0,367.7890625,2mm
26.208356857299805,12.0,367.7890625,2mm
26.308753728866577,12.0,367.7890625,2mm
26.409172296524048,12.0,367.7890625,2mm
26.5096435546875,12.0,367.7890625,2mm
26.61006188392639,12.0,367.7890625,2mm
26.710477113723755,12.0,367.7890625,2mm
26.810890436172485,12.0,367.7890625,2mm
26.91130256652832,12.0,367.7890625,2mm
27.011714220046997,12.0,367.7890625,2mm
27.11213207244873,12.0,367.7890625,2mm
27.212539434432983,12.0,367.7890625,2mm
27.312936305999756,12.0,367.7890625,2mm
27.413347721099854,12.0,367.7890625,2mm
27.513835906982422,12.0,367.7890625,2mm
27.614296913146973,12.0,367.7890625,2mm
27.7150821685791,12.0,367.7875,2mm
27.81547713279724,12.0,367.7859375,2mm
27.915884733200073,12.0,367.784375,2mm
28.016282558441162,12.0,367.7828125,2mm
28.116695642471313,12.0,367.78125,2mm
28.217109203338623,12.0,367.78125,2mm
28.31768822669983,12.0,367.78125,2mm
28.418126821517944,12.0,367.78125,2mm
28.518916606903076,12.0,367.78125,2mm
28.619328498840332,12.0,367.78125,2mm
28.719735383987427,12.0,367.78125,2mm
28.820143699645996,12.0,367.78125,2mm
28.920544624328613,12.0,367.78125,2mm
29.020957946777344,12.0,367.78125,2mm
29.121390104293823,12.0,367.78125,2mm
29.221948385238647,12.0,367.78125,2mm
29.32235312461853,12.0,367.78125,2mm
29.422756671905518,12.0,367.78125,2mm
29.523167848587036,12.0,367.78125,2mm
29.62357449531555,12.0,367.78125,2mm
29.723981618881226,12.0,367.78125,2mm
29.82438087463379,12.0,367.78125,2mm
29.924758434295654,12.0,367.78125,2mm
30.025155544281006,12.0,367.78125,2mm
30.125580072402954,12.0,367.78125,2mm
30.225993156433105,12.0,367.78125,2mm
30.326406717300415,12.0,367.78125,2mm
30.42702007293701,12.0,367.78125,2mm
30.52742028236389,12.0,367.78125,2mm
30.627832174301147,12.0,367.78125,2mm
30.72831082344055,12.0,367.78125,2mm
30.82871150970459,12.0,367.78125,2mm
30.929115056991577,12.0,367.78125,2mm
31.02969217300415,12.0,367.78125,2mm
31.130114316940308,12.0,367.78125,2mm
31.230531454086304,12.0,367.78125,2mm
31.330934524536133,12.0,367.78125,2mm
31.431342840194702,12.0,367.78125,2mm
31.5317485332489,12.0,367.78125,2mm
31.632213354110718,12.0,367.78125,2mm
31.73299527168274,12.0,367.78125,2mm
31.833471298217773,12.0,367.78125,2mm
31.933879375457764,12.0,367.78125,2mm
32.03429913520813,12.0,367.78125,2mm
32.13497066497803,12.0,367.78125,2mm
32.23559927940369,12.0,367.78125,2mm
32.33599925041199,12.0,367.78125,2mm
32.43640947341919,12.0,367.78125,2mm
32.53681516647339,12.0,367.78125,2mm
32.637234687805176,12.0,367.78125,2mm
32.73766469955444,12.0,367.78125,2mm
32.838114500045776,12.0,367.78125,2mm
32.93884825706482,12.0,367.78125,2mm
33.03923726081848,12.0,367.78125,2mm
33.13964009284973,12.0,367.78125,2mm
33.24006152153015,12.0,367.78125,2mm
33.34046936035156,12.0,367.78125,2mm
33.4408745765686,12.0,367.78125,2mm
33.54127526283264,12.0,367.78125,2mm
33.64173913002014,12.0,367.78125,2mm
33.74227023124695,12.0,367.78125,2mm
33.84267783164978,12.0,367.78125,2mm
33.94308090209961,12.0,367.78125,2mm
34.04348015785217,12.0,367.78125,2mm
34.14388346672058,12.0,367.78125,2mm
34.24428725242615,12.0,367.78125,2mm
34.34469175338745,12.0,367.78125,2mm
34.44509816169739,12.0,367.78125,2mm
34.545584201812744,12.0,367.78125,2mm
34.64635181427002,12.0,367.78125,2mm
