Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
dynprog_standard_63,1743669382.043685,0.0017321109771728516,0.00025773048400878906,0.5859677791595459,192.168.8.63,1743669382.65678,1743669383.2447376,40,1.2010526657104492
TSP_62,1743669381.5938063,0.0798187255859375,0,25.24351668357849,192.168.8.127,1743669384.1619997,1743669409.485335,120,27.891528844833374
quick-sort_55,1743669372.5449991,0.0028791427612304688,0.00021839141845703125,18.10445237159729,192.168.8.140,1743669386.7543912,1743669404.861941,120,32.31694197654724
SAT_64,1743669387.8736908,0.0009822845458984375,0.0002155303955078125,3.9842581748962402,192.168.8.63,1743669388.2610404,1743669392.2464964,40,4.372805595397949
correlation_standard_70,1743669396.92297,0.0011467933654785156,0.00014853477478027344,1.9662928581237793,192.168.8.63,1743669397.775838,1743669399.743426,40,2.820456027984619
string-sort_73,1743669399.8247595,0.0028815269470214844,0.0002484321594238281,0.015317916870117188,192.168.8.63,1743669400.2829423,1743669400.3013902,40,0.47663068771362305
envelop_71,1743669397.4790905,0.002354860305786133,0.0506587028503418,0.09984707832336426,192.168.8.63,1743669400.7887728,1743669400.9416335,40,3.46254301071167
adi_74,1743669401.4958797,0.003971099853515625,0.00023031234741210938,0.014089822769165039,192.168.8.63,1743669402.346323,1743669402.3646142,40,0.86873459815979
durbin_standard_65,1743669390.0942636,0.0030002593994140625,0.051354169845581055,0.4169003963470459,192.168.8.140,1743669405.859933,1743669406.3311877,40,16.236924171447754
durbin_standard_68,1743669391.2275255,0.005923748016357422,0.00031757354736328125,0.4157845973968506,192.168.8.140,1743669406.418594,1743669406.8406198,40,15.613094329833984
quick-sort_69,1743669394.4924536,0.0018362998962402344,0.00014853477478027344,18.384587287902832,192.168.8.140,1743669406.9279997,1743669425.3145719,120,30.822118282318115
correlation_standard_75,1743669405.4200573,0.0018515586853027344,0.0002460479736328125,2.042360305786133,192.168.8.63,1743669407.4334168,1743669409.4778748,40,4.057817459106445
TSP_72,1743669399.3485837,0.04488325119018555,0,25.203927755355835,192.168.8.127,1743669409.9416103,1743669435.1904213,120,35.841837644577026
fdtd-2d_77,1743669407.1777425,0.002630472183227539,0.0004405975341796875,0.01774144172668457,192.168.8.63,1743669410.4956214,1743669410.516434,40,3.338691473007202
fdtd-2d_78,1743669407.7337897,0.0012509822845458984,0.00014066696166992188,0.011599540710449219,192.168.8.63,1743669411.0020366,1743669411.0150278,40,3.281238079071045
mengtekaluo_76,1743669406.909737,0.0024704933166503906,0.0442962646484375,9.511382579803467,192.168.8.63,1743669411.5072734,1743669421.0654228,80,14.155685663223267
envelop_81,1743669418.394126,0.0014810562133789062,0.00015807151794433594,0.0980672836303711,192.168.8.63,1743669421.0709736,1743669421.17068,40,2.7765541076660156
envelop_82,1743669418.5872593,0.003957509994506836,0.00024580955505371094,0.09795546531677246,192.168.8.63,1743669421.575531,1743669421.6776898,40,3.090430498123169
bayes_83,1743669419.3934195,0.0056149959564208984,0.00021696090698242188,0.023340940475463867,192.168.8.63,1743669422.0836775,1743669422.1128504,40,2.719430923461914
seidel-2d_56,1743669372.7316744,0.004084110260009766,0.05862879753112793,15.1552255153656,192.168.8.140,1743669425.5966408,1743669440.8145792,40,68.08290481567383
seidel-2d_66,1743669390.3902843,0.22205901145935059,0.00023984909057617188,76.56924748420715,192.168.8.82,1743669427.164333,1743669503.9558794,40,113.5655951499939
TSP_79,1743669411.3290522,0.04582381248474121,0,34.402981996536255,192.168.8.127,1743669435.9089513,1743669470.357757,120,59.02870488166809
gramschmidt_large_85,1743669436.2837183,0.0014009475708007812,0.00016880035400390625,0.015107393264770508,192.168.8.63,1743669436.465015,1743669436.481692,120,0.19797372817993164
seidel-2d_67,1743669390.9903977,0.0022101402282714844,0.00022101402282714844,15.127747058868408,192.168.8.140,1743669440.976197,1743669456.1063752,40,65.11597752571106
dynprog_standard_86,1743669443.2594373,0.0030870437622070312,0.0002238750457763672,0.5665040016174316,192.168.8.63,1743669443.4845767,1743669444.0543916,40,0.7949542999267578
2mm_88,1743669445.9721675,0.007729530334472656,0,26.00150990486145,192.168.8.63,1743669445.994243,1743669472.0034823,120,26.031314849853516
gramschmidt_large_89,1743669448.4755492,0.0032739639282226562,0.0001914501190185547,43.14617967605591,192.168.8.140,1743669456.5213501,1743669499.6709952,120,51.1954460144043
envelop_90,1743669456.5967724,0.13495445251464844,1.7306404113769531,1.0502893924713135,192.168.8.106,1743669457.0282536,1743669459.9441378,40,3.347365379333496
lu_large_92,1743669460.5447092,0.04955172538757324,1.5589978694915771,78.76629209518433,192.168.8.106,1743669461.5156262,1743669541.890468,40,81.34575867652893
TSP_80,1743669413.0416462,0.03665757179260254,0,41.08538198471069,192.168.8.127,1743669470.6453574,1743669511.767397,120,98.72575068473816
fdtd-2d_91,1743669458.6832721,0.006182432174682617,0.00030231475830078125,0.014705657958984375,192.168.8.63,1743669472.1936467,1743669472.214837,40,13.531564950942993
correlation_standard_93,1743669462.4209597,0.001809835433959961,0.00015974044799804688,1.9480738639831543,192.168.8.63,1743669472.7030067,1743669474.6530502,40,12.232090473175049
fdtd-2d_94,1743669464.9632592,0.0030546188354492188,0.0002841949462890625,0.013704538345336914,192.168.8.63,1743669475.210602,1743669475.2276454,40,10.264386177062988
gramschmidt_standard_95,1743669465.2247775,0.002886533737182617,0,0.5402998924255371,192.168.8.63,1743669475.7166731,1743669476.2598596,40,11.0350821018219
durbin_standard_96,1743669466.8105896,0.0023245811462402344,0.0001971721649169922,0.42024946212768555,192.168.8.140,1743669500.2719905,1743669500.6947618,40,33.884172201156616
durbin_large_48,1743669360.0585067,0.07936501502990723,0,29.78232216835022,192.168.8.127,1743669511.7988682,1743669541.6605554,40,181.6020486354828
durbin_large_51,1743669368.202844,0.08371233940124512,0,30.08190107345581,192.168.8.127,1743669542.4421625,1743669572.607776,40,204.40493202209473
hash_84,1743669431.314449,0.21815228462219238,2.2723467350006104,23.879428148269653,192.168.8.127,1743669573.0887105,1743669599.4586377,40,168.14418864250183
hash_87,1743669443.9884253,0.046475887298583984,0.0002453327178955078,23.802366256713867,192.168.8.127,1743669600.1328924,1743669623.9819798,40,179.99355459213257
