Task Key,Transfer Time (s),Compile Time (s),Execution Time (s)
2mm_37,0.06020522117614746,0,126.41666865348816
envelop_38,0.0013949871063232422,0.00032448768615722656,0.10148978233337402
fft_39,0.0008008480072021484,0.00019693374633789062,0.025321006774902344
perceptron_40,0.023926734924316406,0.009043693542480469,35.896950483322144
bayes_41,0.44442272186279297,0.0003209114074707031,0.7916557788848877
floyd_43,0.12766242027282715,0.00015282630920410156,9.917878866195679
fibonacci_44,0.11568140983581543,0.0003769397735595703,5.035410165786743
SAT_42,0.011291980743408203,0.0004525184631347656,3.8930091857910156
covariance_standard_54,0.11623597145080566,0.0009412765502929688,15.559667110443115
correlation_standard_52,0.0020275115966796875,0.0001633167266845703,1.9240367412567139
gramschmidt_standard_60,0.001567840576171875,0,0.5701820850372314
lu_extralarge_63,0.12228178977966309,0.008485794067382812,254.6449635028839
lu_large_62,0.0013628005981445312,0.00014662742614746094,5.775452613830566
dynprog_standard_59,0.0012819766998291016,0.00029277801513671875,0.5755760669708252
mengtekaluo_46,0.0010800361633300781,0.0002818107604980469,9.410955905914307
fdtd-2d_64,0.11700320243835449,0.0014536380767822266,8.16919207572937
PCA_45,0.16066718101501465,0.00023174285888671875,203.29495882987976
quick-sort_48,0.002980947494506836,0.0007450580596923828,18.03391742706299
durbin_standard_56,0.002853870391845703,0.00024366378784179688,0.3788766860961914
sieve-eratos_47,0.013346195220947266,0.00038361549377441406,2.3788416385650635
seidel-2d_66,0.002080678939819336,0.0002238750457763672,14.996790885925293
string-sort_49,0.002499818801879883,0.0002200603485107422,4.512585639953613
adi_65,0.0012178421020507812,0.00014138221740722656,3.453706979751587
gramschmidt_large_61,0.0042400360107421875,0.00024366378784179688,40.14970111846924
correlation_large_53,0.004364013671875,0.008526086807250977,51.11521053314209
TSP_51,0.030303239822387695,0,25.22465682029724
durbin_extralarge_58,0.04654288291931152,0,64.54697799682617
covariance_large_55,0.0021409988403320312,0.0002613067626953125,49.636295557022095
hash_50,0.10657906532287598,0.0001571178436279297,12.469706773757935
durbin_large_57,0.027426719665527344,0,17.109052896499634
