Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
durbin_standard_56,1743412149.8808413,0.00188446044921875,0.05204010009765625,0.41835570335388184,192.168.8.140,1743412203.2212548,1743412203.693535,40,53.81269383430481
sieve-eratos_77,1743412160.403494,0.0014693737030029297,0.00016927719116210938,2.6130003929138184,192.168.8.140,1743412203.7783477,1743412206.3929868,40,45.989492893218994
quick-sort_78,1743412160.9045672,0.002266407012939453,0.0002589225769042969,18.23727297782898,192.168.8.140,1743412207.2864459,1743412225.5262442,120,64.62167692184448
envelop_68,1743412155.8937109,0.0011296272277832031,0.0002117156982421875,0.1076045036315918,192.168.8.63,1743412209.7958062,1743412209.904752,40,54.01104116439819
fft_69,1743412156.3949137,0.000985860824584961,0.0003037452697753906,0.020388364791870117,192.168.8.63,1743412210.2995276,1743412210.3212056,40,53.926291942596436
perceptron_70,1743412156.8957658,0.008977174758911133,0.0001685619354248047,35.903117418289185,192.168.8.63,1743412210.8032565,1743412246.7155197,160,89.81975388526917
durbin_standard_86,1743412164.9133778,0.008976936340332031,0.00016021728515625,0.39896631240844727,192.168.8.140,1743412226.3386464,1743412226.7467499,40,61.83337211608887
sieve-eratos_107,1743412175.4358149,0.0020952224731445312,0.0001475811004638672,2.392112970352173,192.168.8.140,1743412226.8506663,1743412229.245022,40,53.80920720100403
quick-sort_108,1743412175.9367478,0.0015842914581298828,0.00023221969604492188,18.154196739196777,192.168.8.140,1743412229.3584123,1743412247.5144255,120,71.5776777267456
bayes_71,1743412157.3970456,0.009113311767578125,0.1310882568359375,0.028147459030151367,192.168.8.63,1743412246.884729,1743412247.053078,40,89.65603232383728
durbin_standard_116,1743412179.9462206,0.002329111099243164,0.00019073486328125,0.4066429138183594,192.168.8.140,1743412247.527501,1743412247.9366639,40,67.9904432296753
string-sort_49,1743412146.3687453,0.002685070037841797,0.0528264045715332,5.039637804031372,192.168.8.140,1743412248.0418746,1743412253.137024,40,106.7682785987854
SAT_72,1743412157.8983073,0.001773834228515625,0.00016021728515625,3.945152521133423,192.168.8.63,1743412248.600754,1743412252.5478406,40,94.64953327178955
fibonacci_74,1743412158.9005427,0.0026857852935791016,0.04531502723693848,0.9917545318603516,192.168.8.63,1743412253.1123664,1743412254.1521218,40,95.25157904624939
correlation_large_53,1743412148.3728013,0.0057315826416015625,0.04986572265625,59.29292893409729,192.168.8.140,1743412253.6633713,1743412313.0118976,120,164.6390962600708
mengtekaluo_76,1743412159.9021637,0.002243518829345703,0.0002849102020263672,9.64066457748413,192.168.8.63,1743412254.22259,1743412263.865783,80,103.96361923217773
correlation_standard_82,1743412162.9097471,0.0017707347869873047,0.00023031234741210938,1.9965038299560547,192.168.8.63,1743412264.7430196,1743412266.7415245,40,103.83177733421326
covariance_standard_84,1743412163.9121199,0.0027549266815185547,0.00015306472778320312,1.9552013874053955,192.168.8.63,1743412267.2511823,1743412269.2092917,40,105.29717183113098
TSP_51,1743412147.3708887,0.04204678535461426,1.6035394668579102,25.195178031921387,192.168.8.127,1743412269.7598479,1743412296.6006122,120,149.22972345352173
dynprog_standard_89,1743412166.4159641,0.0014624595642089844,0.00023102760314941406,0.5583851337432861,192.168.8.63,1743412271.9161375,1743412272.476216,40,106.06025195121765
gramschmidt_standard_90,1743412166.9167476,0.0015492439270019531,0.0001423358917236328,0.5889019966125488,192.168.8.63,1743412273.4221437,1743412274.0127373,40,107.09598970413208
lu_large_92,1743412167.9186654,0.0012423992156982422,0.00018453598022460938,6.081605672836304,192.168.8.63,1743412274.9280722,1743412281.0111048,40,113.09243941307068
2mm_97,1743412170.424472,0.0017473697662353516,0.00016188621520996094,23.535147428512573,192.168.8.63,1743412281.4405665,1743412304.9776232,120,134.55315113067627
durbin_extralarge_58,1743412150.8825939,0.13298654556274414,1.6896889209747314,64.069491147995,192.168.8.127,1743412296.965345,1743412362.8575115,300,211.97491765022278
envelop_98,1743412170.92583,0.002572298049926758,0.00022172927856445312,0.0975639820098877,192.168.8.63,1743412305.3080473,1743412305.4084053,40,134.48257541656494
fft_99,1743412171.4276352,0.0034117698669433594,0.00026106834411621094,0.022560834884643555,192.168.8.63,1743412305.8137105,1743412305.8399441,40,134.4123089313507
perceptron_100,1743412171.929129,0.024881839752197266,0.00023555755615234375,36.75543713569641,192.168.8.63,1743412306.3213549,1743412343.1019094,160,171.17278051376343
covariance_large_55,1743412149.378461,0.003340482711791992,0.06962919235229492,51.55222725868225,192.168.8.140,1743412313.8597584,1743412365.4849553,120,216.1064944267273
bayes_101,1743412172.4300292,0.013444900512695312,0.00020813941955566406,0.02933526039123535,192.168.8.63,1743412343.4753048,1743412343.5182931,40,171.08826398849487
SAT_102,1743412172.931088,0.0017170906066894531,0.0003390312194824219,3.912365198135376,192.168.8.63,1743412343.991595,1743412347.9060163,40,174.97492837905884
fibonacci_104,1743412173.9332728,0.0016694068908691406,0.00014591217041015625,1.0214977264404297,192.168.8.63,1743412348.503842,1743412349.5271552,40,175.5938823223114
mengtekaluo_106,1743412174.9346156,0.0022258758544921875,0.00014209747314453125,9.191656351089478,192.168.8.63,1743412350.0104933,1743412359.2045176,80,184.2699019908905
correlation_standard_112,1743412177.9418716,0.001825094223022461,0.00021266937255859375,2.014960289001465,192.168.8.63,1743412359.530237,1743412361.547235,40,183.60536336898804
covariance_standard_114,1743412178.9438987,0.001802206039428711,0.0002913475036621094,2.0285308361053467,192.168.8.63,1743412362.0371242,1743412364.0677485,40,185.1238498687744
TSP_81,1743412162.4078074,0.11259007453918457,0.0003592967987060547,25.309940576553345,192.168.8.127,1743412363.5434284,1743412388.9663184,120,226.55851101875305
dynprog_standard_119,1743412181.4506824,0.00299835205078125,0.00013875961303710938,0.5869138240814209,192.168.8.63,1743412364.165801,1743412364.755852,40,183.30516958236694
gramschmidt_large_61,1743412152.3858848,0.06412148475646973,2.4028239250183105,154.52083158493042,192.168.8.106,1743412364.6706734,1743412521.6584504,120,369.2725656032562
fdtd-2d_64,1743412153.889177,0.0028562545776367188,0.05002737045288086,1.5636780261993408,192.168.8.140,1743412367.647458,1743412369.2640197,40,215.3748426437378
gramschmidt_standard_120,1743412181.9518313,0.0037915706634521484,0.00024175643920898438,0.7006661891937256,192.168.8.63,1743412368.2032886,1743412368.907988,40,186.95615673065186
adi_65,1743412154.3902698,0.0020699501037597656,0.05347156524658203,3.8937227725982666,192.168.8.140,1743412369.7129374,1743412373.6622016,40,219.27193188667297
lu_large_122,1743412182.9547534,0.0010695457458496094,0.00019049644470214844,6.545363426208496,192.168.8.63,1743412370.27099,1743412376.8176134,40,193.86285996437073
seidel-2d_66,1743412154.8907864,0.0017244815826416016,0.06168079376220703,15.304333686828613,192.168.8.140,1743412373.7787294,1743412389.1464684,40,234.25568199157715
durbin_extralarge_88,1743412165.9143267,0.0913088321685791,0.00016045570373535156,63.58130502700806,192.168.8.127,1743412389.374897,1743412453.0476713,300,287.13334465026855
floyd_73,1743412158.4000707,0.002388477325439453,0.030721426010131836,2.544874429702759,192.168.8.140,1743412389.978371,1743412392.5563552,40,234.15628457069397
