Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
covariance_standard_114,1743424412.80462,0.0014586448669433594,0.0001480579376220703,2.0407769680023193,192.168.8.63,1743424439.590218,1743424441.6326017,40,28.82798171043396
dynprog_standard_119,1743424415.30862,0.0013661384582519531,0.0001418590545654297,0.5749263763427734,192.168.8.63,1743424442.0979447,1743424442.674379,40,27.365759134292603
gramschmidt_standard_120,1743424415.8105953,0.0013098716735839844,0.000202178955078125,0.5898501873016357,192.168.8.63,1743424443.6028209,1743424444.194183,40,28.38358783721924
fdtd-2d_94,1743424402.7778568,0.09528017044067383,0.000244140625,8.039745330810547,192.168.8.106,1743424445.109883,1743424453.2451527,40,50.46729588508606
lu_large_122,1743424416.8133402,0.003778219223022461,0.00022125244140625,6.278880834579468,192.168.8.63,1743424445.7181542,1743424452.0010345,40,35.18769431114197
floyd_73,1743424392.2551644,0.0038499832153320312,0.03895854949951172,2.637629985809326,192.168.8.140,1743424452.2358723,1743424454.9163108,40,62.66114640235901
mengtekaluo_46,1743424378.7264361,0.003231048583984375,0.07022714614868164,9.518494367599487,192.168.8.63,1743424452.781731,1743424462.3736835,80,83.64724731445312
adi_95,1743424403.2790136,0.10774087905883789,0.00017333030700683594,19.904464721679688,192.168.8.106,1743424453.357964,1743424473.370343,40,70.09132933616638
seidel-2d_96,1743424403.7794263,0.004003047943115234,0.05130434036254883,15.491849184036255,192.168.8.140,1743424454.9759905,1743424470.523147,40,66.7437207698822
mengtekaluo_76,1743424393.7588656,0.0008561611175537109,0.0001652240753173828,9.408790826797485,192.168.8.63,1743424462.5509245,1743424471.9607368,80,78.2018711566925
floyd_103,1743424407.2897758,0.060459136962890625,0.00024127960205078125,9.856429100036621,192.168.8.82,1743424469.0664287,1743424478.9835582,40,71.69378232955933
string-sort_109,1743424410.2979765,0.001844644546508789,0.045577049255371094,4.736516237258911,192.168.8.140,1743424470.6347187,1743424475.4186566,40,65.12068009376526
mengtekaluo_106,1743424408.7936404,0.0012707710266113281,0.00016999244689941406,9.40311050415039,192.168.8.63,1743424472.1880634,1743424481.5926147,80,72.79897427558899
fdtd-2d_124,1743424417.8157027,0.06663870811462402,0.00029730796813964844,8.006338834762573,192.168.8.106,1743424473.6938128,1743424481.7670877,40,63.95138502120972
adi_125,1743424418.3167934,0.002172708511352539,0.05633354187011719,3.5203423500061035,192.168.8.140,1743424476.2733977,1743424479.8522463,40,61.5354528427124
