Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
durbin_standard_116,1743428600.311321,0.0014297962188720703,0.00020194053649902344,0.4790651798248291,192.168.8.140,1743428611.406795,1743428611.887492,40,11.576170921325684
quick-sort_48,1743428566.2364295,0.003439188003540039,0.06357622146606445,18.062492847442627,192.168.8.140,1743428611.91109,1743428630.0405982,120,63.804168701171875
envelop_98,1743428591.2918108,0.001554727554321289,0.0001533031463623047,0.09794354438781738,192.168.8.63,1743428615.4871283,1743428615.5867798,40,24.294969081878662
fft_99,1743428591.7923772,0.002614259719848633,0.0001571178436279297,0.022436141967773438,192.168.8.63,1743428615.9914496,1743428616.016657,40,24.22427988052368
bayes_101,1743428592.7950552,0.009183168411254883,0.00017952919006347656,0.02961277961730957,192.168.8.63,1743428616.4966252,1743428616.5356007,40,23.740545511245728
SAT_102,1743428593.2960448,0.0009779930114746094,0.0002942085266113281,3.8457508087158203,192.168.8.63,1743428617.0080562,1743428620.8550792,40,27.55903434753418
string-sort_49,1743428566.737689,0.13158965110778809,1.404033899307251,14.042250871658325,192.168.8.106,1743428619.515578,1743428635.0934525,40,68.35576343536377
fibonacci_104,1743428594.2983537,0.0017523765563964844,0.0003025531768798828,0.9598925113677979,192.168.8.63,1743428621.5616388,1743428622.5235863,40,28.22523260116577
correlation_standard_112,1743428598.3066826,0.0016400814056396484,0.00016450881958007812,2.1467580795288086,192.168.8.63,1743428623.0683901,1743428625.2169528,40,26.91027021408081
covariance_standard_114,1743428599.3091047,0.0058879852294921875,0.0002446174621582031,2.0534276962280273,192.168.8.63,1743428625.5757015,1743428627.6352618,40,28.326157093048096
dynprog_standard_119,1743428601.8144386,0.0018017292022705078,0.0001468658447265625,0.557403564453125,192.168.8.63,1743428628.0865648,1743428628.645917,40,26.831478357315063
gramschmidt_standard_120,1743428602.316056,0.001332998275756836,0,0.5850350856781006,192.168.8.63,1743428629.5911007,1743428630.1774688,40,27.86141276359558
quick-sort_78,1743428581.268685,0.004192829132080078,0.0002429485321044922,18.20199680328369,192.168.8.140,1743428630.0952659,1743428648.3016984,120,67.03301334381104
lu_large_122,1743428603.3181288,0.0009510517120361328,0.0003108978271484375,6.3837385177612305,192.168.8.63,1743428630.6024044,1743428636.9874048,40,33.669275999069214
fdtd-2d_64,1743428574.2510016,0.07969164848327637,2.094662666320801,10.390300512313843,192.168.8.106,1743428635.1139302,1743428647.678585,40,73.42758345603943
mengtekaluo_46,1743428565.2348478,0.004231691360473633,0.046360015869140625,9.501120328903198,192.168.8.63,1743428637.7960591,1743428647.3477712,80,82.11292338371277
mengtekaluo_76,1743428580.264403,0.001535177230834961,0.00015425682067871094,9.44312596321106,192.168.8.63,1743428647.3619416,1743428656.806757,80,76.5423538684845
adi_65,1743428574.751898,0.04076647758483887,1.5601320266723633,21.083402633666992,192.168.8.106,1743428647.8664877,1743428670.5507889,40,95.7988908290863
quick-sort_108,1743428596.3022428,0.0018429756164550781,0.00018787384033203125,18.864112615585327,192.168.8.140,1743428649.978102,1743428668.8442454,120,72.54200267791748
