Task Key,Transfer Time (s),Compile Time (s),Execution Time (s)
seidel-2d_37,0.0945901870727539,1.7812304496765137,52.42768144607544
fdtd-2d_38,0.002168416976928711,0.04272603988647461,1.5921659469604492
perceptron_39,0.8444995880126953,8.97432565689087,164.61893439292908
fft_40,0.0016052722930908203,0.03478860855102539,0.05920672416687012
SAT_41,0.002873659133911133,0.05432891845703125,3.8872227668762207
dynprog_standard_42,0.0379638671875,1.7159452438354492,5.450503826141357
SAT_43,0.0016868114471435547,0.0003254413604736328,3.833970308303833
bayes_44,0.0053751468658447266,0.13763093948364258,0.17091751098632812
fft_46,0.0012652873992919922,0.00014209747314453125,0.019431591033935547
floyd_47,0.0015034675598144531,0.03244590759277344,2.720897674560547
perceptron_48,0.01977252960205078,0.3151559829711914,36.0695161819458
fft_49,0.03295254707336426,1.2482032775878906,1.5690746307373047
2mm_50,0.044824838638305664,1.5183649063110352,130.6133975982666
lu_large_51,0.004024982452392578,0.07719945907592773,5.908935070037842
2mm_52,0.0019648075103759766,0.048804283142089844,24.619499683380127
durbin_large_45,0.05932879447937012,1.525644063949585,19.55918788909912
fdtd-2d_53,0.0032987594604492188,0.00018286705017089844,1.645477294921875
covariance_large_54,0.0048596858978271484,0.046959877014160156,56.940359115600586
dynprog_standard_55,0.0030214786529541016,0.04520845413208008,0.6098353862762451
correlation_standard_57,0.0022110939025878906,0.04625058174133301,1.9905383586883545
SAT_58,0.0007913112640380859,0.0002269744873046875,3.7950005531311035
correlation_standard_59,0.0017747879028320312,0.00024390220642089844,2.069328546524048
fdtd-2d_56,0.14447569847106934,1.7825214862823486,9.880695343017578
covariance_standard_60,0.0021359920501708984,0.04996800422668457,2.0411059856414795
covariance_standard_62,0.010597705841064453,0.0002410411834716797,1.9428720474243164
perceptron_66,0.009475469589233398,0.0001857280731201172,35.811827182769775
covariance_large_61,0.067230224609375,1.970529556274414,0
gramschmidt_standard_67,0.002183675765991211,0.053221702575683594,0.5917575359344482
perceptron_70,0.01913166046142578,0.00023818016052246094,35.72114944458008
seidel-2d_63,0.0040607452392578125,0.04837632179260254,15.237554788589478
fdtd-2d_64,0.00469207763671875,0.0003535747528076172,1.531275749206543
seidel-2d_65,0.0016880035400390625,0.00015211105346679688,15.281659603118896
correlation_large_68,0.0021576881408691406,0.050174713134765625,54.44980525970459
correlation_standard_71,0.001951456069946289,0.0001888275146484375,1.962252140045166
envelop_73,0.0018177032470703125,0.0574183464050293,0.15950751304626465
fibonacci_74,0.001302480697631836,0.041515350341796875,1.0124561786651611
SAT_75,0.0031082630157470703,0.0002493858337402344,3.775052785873413
correlation_large_69,0.04239249229431152,2.281627655029297,0
fibonacci_77,0.003917217254638672,0.0002963542938232422,0.9800570011138916
gramschmidt_standard_78,0.005902767181396484,0.00024247169494628906,0.5758106708526611
gramschmidt_standard_79,0.005104541778564453,0.0002288818359375,0.5696442127227783
covariance_large_72,0.5587470531463623,0.0003306865692138672,106.48008751869202
covariance_standard_82,0.005757808685302734,0.00022840499877929688,1.9731624126434326
perceptron_85,0.010257244110107422,0.0002541542053222656,35.97887945175171
covariance_large_76,0.001493692398071289,0.00030541419982910156,55.945905447006226
correlation_standard_86,0.001611948013305664,0.00031447410583496094,2.035153388977051
dynprog_standard_89,0.0015859603881835938,0.00021076202392578125,0.5758697986602783
envelop_95,0.0011680126190185547,0.000156402587890625,0.10443830490112305
perceptron_96,0.010742902755737305,0.00024056434631347656,35.321200132369995
covariance_standard_97,0.0017359256744384766,0.00022125244140625,1.9243495464324951
lu_large_98,0.0012433528900146484,0.00016307830810546875,5.8846306800842285
covariance_standard_100,0.0018384456634521484,0.0001800060272216797,1.9677045345306396
lu_large_101,0.0017058849334716797,0.0002853870391845703,6.293674945831299
adi_83,0.0022847652435302734,0.05556654930114746,3.744357109069824
envelop_103,0.0016100406646728516,0.0001862049102783203,0.10306048393249512
envelop_105,0.001798391342163086,0.00021529197692871094,0.10406303405761719
SAT_106,0.0017192363739013672,0.00027441978454589844,3.8609025478363037
adi_84,0.004727363586425781,0.00022673606872558594,3.5804786682128906
correlation_standard_109,0.0020241737365722656,0.00022029876708984375,2.024061918258667
seidel-2d_87,0.0028183460235595703,0.00023818016052246094,15.140848398208618
adi_88,0.10532569885253906,1.9542474746704102,0
correlation_standard_112,0.0019116401672363281,0.00024771690368652344,2.045537233352661
fft_113,0.0037403106689453125,0.0004417896270751953,0.020736217498779297
lu_large_114,0.0020847320556640625,0.00023508071899414062,5.919813394546509
dynprog_standard_115,0.005799055099487305,0.000370025634765625,0.5732669830322266
adi_90,0.002069234848022461,0.0001659393310546875,3.4875752925872803
perceptron_116,0.03000020980834961,0.0003147125244140625,0
covariance_large_91,0.0014712810516357422,0.00022673606872558594,0
